  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  12:03:58   11-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1, 2, 3  (-1=not selected)
          Sectors     =   0 to  8
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14503  L  1998  081  11:24:05   8    15.61      1            8             0         2       0       192       2       2       1.05     0.0    0    6    2
    14503  L  1998  081  11:24:29  16    39.38      3           17             9         5       3       135       5       2       1.07     1.1   10    6    2
    14503  L  1998  081  11:24:47  22    78.81      1            5             0         2       0       128       1       2       1.86     0.0    0   24    2
    14503  L  1998  081  11:25:41  19    55.71      2           11            10         2       2       117       3       2       0.98     0.8    6    3    2
    14503  L  1998  081  11:25:41  19    55.71      2           14             9         5       2       119       4       2       1.04     0.8    6    5    2
    14503  L  1998  081  11:25:41  19    55.71      1            8            16         4       1       122       2       2       1.12     1.2   11    8    2
    14503  L  1998  081  11:25:47  17    44.21      1            5             0         5       0       127       1       2       1.00     0.0    0    4    2
    14503  L  1998  081  11:25:47  17    44.21      1            5             9         3       1       130       1       2       1.08     1.0    9    6    2
    14503  L  1998  081  11:25:47  17    44.21      2           14             7         5       2       132       4       2       1.13     0.9    8    8    2
    14503  L  1998  081  11:25:53  15    35.08      2           11             4         4       2       142       3       2       1.10     0.9    7    7    2
    14503  L  1998  081  11:25:53  15    35.08      1            5             0         4       0       139       1       2       1.03     0.0    0    5    2
    14503  L  1998  081  11:25:53  15    35.08      1            8             0         3       0       140       2       2       1.05     0.0    0    6    2
    14503  L  1998  081  11:25:53  15    35.08      1            8             0         4       0       141       2       2       1.08     0.0    0    6    2
    14503  L  1998  081  11:25:53  15    35.08      3           17             0         6       0       143       5       2       1.12     0.0    0    8    2
    14503  L  1998  081  11:25:59  13    27.84      1            8             0         4       0       152       2       2       1.05     0.0    0    5    2
    14503  L  1998  081  11:26:05  11    22.09      1            5             0         6       0       166       1       2       1.04     0.0    0    5    2
    14503  L  1998  081  11:26:11   9    17.53      1            5             0         6       0       233       1       2       1.95     0.0    0   26    2
    14503  L  1998  081  11:26:17   7    13.91      1            8             0         1       0       200       2       2       1.03     0.0    0    5    2
    14503  L  1998  081  11:26:17   7    13.91      3           17             0         4       0       201       5       2       1.04     0.0    0    5    2
    14503  L  1998  081  11:26:17   7    13.91      1            8             0         6       0       205       2       2       1.09     0.0    0    7    2
    14503  L  1998  081  11:26:29   3     8.76      3           17             0         1       0       246       5       2       1.01     0.0    0    4    2
    14503  L  1998  081  11:26:29   3     8.76      3           20             0         3       0       246       6       2       1.01     0.0    0    4    2
    14504  L  1998  081  11:26:53   4     9.83      2           14             0         3       0       231       4       2       0.99     0.0    0    4    2
    14504  L  1998  081  11:27:05   8    15.61      1            8             0         5       0       191       2       2       1.04     0.0    0    5    2
    14504  L  1998  081  11:27:17  12    24.80      2           11             0         6       0       273       3       2       4.16     0.0    0   51    2
    14504  L  1998  081  11:27:47  22    78.81      1            5            18         3       1       106       1       2       1.01     0.9    7    4    2
    14504  L  1998  081  11:27:59  28   157.72      2           11            26         6       2        86       3       2       0.94     0.7    5    2    2
    14504  L  1998  081  11:28:17  27   140.50      1            5            43         7       1        90       1       2       1.00     1.1    9    4    2
    14504  L  1998  081  11:28:41  19    55.71      2           11            10         5       2       191       3       2       3.99     3.5   22   49    2
    14504  L  1998  081  11:28:47  17    44.21      1            5             0         4       0       127       1       2       1.00     0.0    0    4    2
    14504  L  1998  081  11:28:53  15    35.08      1            5            15         7       1       177       1       2       2.02     3.7   23   27    2
    14504  L  1998  081  11:29:05  11    22.09      1            8             0         5       0       168       2       2       1.08     0.0    0    6    2
    14504  L  1998  081  11:29:05  11    22.09      3           20             0         7       0       217       6       2       2.10     0.0    0   28    2
    14504  L  1998  081  11:29:05  11    22.09      1            5             0         4       0       165       1       2       1.03     0.0    0    5    2
    14504  L  1998  081  11:29:11   9    17.53      1            5             0         7       0       181       1       2       1.02     0.0    0    5    2
    14504  L  1998  081  11:29:17   7    13.91      1            8             0         4       0       199       2       2       1.01     0.0    0    4    2
    14504  L  1998  081  11:29:17   7    13.91      2           11             0         8       0       356       3       2       4.11     0.0    0   50    2
    14505  L  1998  081  11:29:48   2     7.80      1            8             0         3       0       262       2       2       1.02     0.0    0    5    2
    14505  L  1998  081  11:29:59   6    12.39      2           11             0         4       0       212       3       2       1.05     0.0    0    5    2
    14505  L  1998  081  11:30:11  10    19.68      3           20             0         5       0       176       6       2       1.08     0.0    0    6    2
    14505  L  1998  081  11:30:11  10    19.68      1            8             0         3       0       197       2       2       1.45     0.0    0   16    2
    14506  L  1998  081  11:33:23  14    31.25      1            8             0         2       0       142       2       2       0.97     0.0    0    3    2
    14506  L  1998  081  11:33:30  16    39.38      2           14             0         2       0       135       4       2       1.07     0.0    0    6    2
    14506  L  1998  081  11:33:30  16    39.38      2           11             4         6       2       221       3       2       4.04     3.3   21   50    2
    14508  L  1998  081  11:39:30  16    39.38      1            8             0         8       0       232       2       2       4.56     0.0    0   54    2
    14508  L  1998  081  11:41:12   9    17.53      2           11             0         8       0       318       3       2       4.10     0.0    0   50    2
    14508  L  1998  081  11:41:18   7    13.91      2           14             0         8       0       197       4       2       0.99     0.0    0    4    2
    14509  L  1998  081  11:41:54   4     9.83      2           11             0         7       0       409       3       2       3.78     0.0    0   48    2
    14509  L  1998  081  11:42:06   8    15.61      2           14             0         8       0       332       4       2       3.98     0.0    0   49    2
    14509  L  1998  081  11:44:06  11    22.09      3           20             0         6       0       164       6       2       1.01     0.0    0    4    2
    14510  L  1998  081  11:45:43  20    62.54      3           20            37         8       3       139       6       2       1.87     3.6   22   25    2
    14510  L  1998  081  11:46:30  23    88.47      2           13             0         8       0       281       4       1      16.44     0.0    0   96    1
    14510  L  1998  081  11:47:31   3     8.76      2           11             0         7       0       240       3       2       0.95     0.0    0    2    2
    14511  L  1998  081  11:48:13  10    19.68      2           11             0         8       0       316       3       2       4.58     0.0    0   54    2
    14511  L  1998  081  11:48:43  20    62.54      1            5            11         2       1       111       1       2       0.93     0.8    5    2    2
    14511  L  1998  081  11:49:37  21    70.20      1            8             0         6       0       173       2       2       3.89     0.0    0   49    2
    14511  L  1998  081  11:50:07  11    22.09      1            5             0         6       0       161       1       2       0.96     0.0    0    3    2
    14513  L  1998  081  11:54:07   8    15.61      2           14             0         7       0       347       4       2       4.41     0.0    0   53    2
    14514  L  1998  081  11:56:45   0     6.19      2           14             0         7       0       306       4       2       1.10     0.0    0    7    2
    14514  L  1998  081  11:58:44  19    55.71      1            5            15         5       1       118       1       2       1.01     1.1    9    4    2
    14514  L  1998  081  11:58:44  19    55.71      2           14             0         6       0       118       4       2       1.01     0.0    0    4    2
    14514  L  1998  081  11:58:49  17    44.21      2           11             0         7       0       129       3       2       1.05     0.0    0    6    2
    14514  L  1998  081  11:58:56  15    35.08      3           20             0         8       0       143       6       2       1.12     0.0    0    8    2
    14514  L  1998  081  11:58:56  15    35.08      3           20             0         8       0       139       6       2       1.03     0.0    0    5    2
    14514  L  1998  081  11:59:02  13    27.84      1            5             0         1       0       152       1       2       1.05     0.0    0    5    2
    14514  L  1998  081  11:59:07  11    22.09      2           11             0         1       0       167       3       2       1.06     0.0    0    6    2
    14514  L  1998  081  11:59:20   7    13.91      3           17             0         6       0       212       5       2       1.19     0.0    0   10    2
    14515  L  1998  081  12:00:08   8    15.61      1            8             0         3       0       191       2       2       1.04     0.0    0    5    2
    14515  L  1998  081  12:00:08   8    15.61      2           11             0         8       0       340       3       2       4.21     0.0    0   51    2
    14515  L  1998  081  12:00:08   8    15.61      3           20             0         3       0       196       6       2       1.11     0.0    0    7    2
    14515  L  1998  081  12:00:14  10    19.68      2           11             0         3       0       172       3       2       1.01     0.0    0    4    2
    14515  L  1998  081  12:00:26  14    31.25      3           17            17         1       3       187       5       2       2.07     4.9   26   28    2
    14515  L  1998  081  12:00:32  16    39.38      1            5             0         2       0       134       1       2       1.04     0.0    0    5    2
    14515  L  1998  081  12:00:32  16    39.38      3           29             0         4       0       137       9       2       1.12     0.0    0    8    2
    14515  L  1998  081  12:00:38  18    49.62      2           14             0         5       0       123       4       2       1.02     0.0    0    5    2
    14515  L  1998  081  12:00:38  18    49.62      1            8            13         6       1       122       2       2       1.00     1.1    9    4    2
    14515  L  1998  081  12:02:02  13    27.84      3           20            12         1       3       193       6       2       1.99     4.1   24   27    2
    14515  L  1998  081  12:02:08  11    22.09      2           11             0         6       0       165       3       2       1.03     0.0    0    5    2
    14516  L  1998  081  12:03:14  10    19.68      2           11             0         2       0       174       3       2       1.05     0.0    0    5    2
    14516  L  1998  081  12:03:32  16    39.38      1            5             9         6       1       134       1       2       1.04     1.1    9    5    2
    14516  L  1998  081  12:04:32  23    88.47      3           17            29         3       3       106       5       2       1.14     1.3   11    8    2
    14516  L  1998  081  12:04:38  21    70.20      3           17            35         8       3       137       5       2       2.02     3.2   21   27    2
    14516  L  1998  081  12:04:56  15    35.08      3           20             0         4       0       137       6       2       0.99     0.0    0    4    2
    14516  L  1998  081  12:05:20   7    13.91      2           14             0         8       0       365       4       2       4.35     0.0    0   52    2
    14517  L  1998  081  12:08:20   7    13.91      2           14             0         1       0       192       4       2       0.93     0.0    0    1    2
    14518  L  1998  081  12:09:03   6    12.39      2           14             0         8       0       393       4       2       4.51     0.0    0   53    2
    14518  L  1998  081  12:11:02  13    27.84      2           14             8         8       2       190       4       2       1.91     2.9   20   25    2
    14518  L  1998  081  12:11:21   7    13.91      3           20             0         4       0       199       6       2       1.01     0.0    0    4    2
    14520  L  1998  081  12:17:27   5    11.04      3           20             0         4       0       223       6       2       1.04     0.0    0    5    2
    14520  L  1998  081  12:17:27   5    11.04      3           17             0         3       0       227       5       2       1.09     0.0    0    7    2
    14521  L  1998  081  12:20:21   7    13.91      3           20             0         0       0       196       6       2       0.98     0.0    0    3    2
    14521  L  1998  081  12:20:27   5    11.04      2           14             0         4       0       219       4       2       0.99     0.0    0    4    2
    14521  L  1998  081  12:20:33   3     8.76      2           11             0         6       0       237       3       2       0.92     0.0    0    1    2
    14522  L  1998  081  12:21:27  14    31.25      3           20             0         1       0       145       6       2       1.03     0.0    0    5    2
    14522  L  1998  081  12:21:39  18    49.62      1            5            20         8       1       156       1       2       2.05     3.1   20   28    2
    14522  L  1998  081  12:21:45  20    62.54      1            8            16         5       1       112       2       2       0.96     1.0    8    3    2
    14522  L  1998  081  12:21:52  22    78.81      3           20            24         8       3       105       6       2       0.98     1.1    9    3    2
    14522  L  1998  081  12:22:21  27   140.50      2           14            91         6       2       107       4       2       1.88     3.5   22   25    2
    14522  L  1998  081  12:23:16   9    17.53      1            8             0         3       0       183       2       2       1.05     0.0    0    6    2
    14522  L  1998  081  12:23:28   5    11.04      2           14             0         8       0       402       4       2       4.16     0.0    0   51    2
    14522  L  1998  081  12:23:39   1     6.95      2           14             0         4       0       268       4       2       0.93     0.0    0    2    2
    14522  L  1998  081  12:23:39   1     6.95      2           14             0         8       0       420       4       2       2.62     0.0    0   36    2
    14523  L  1998  081  12:25:10  30   198.76      3           16             0         4       0       281       5       1      37.52     0.0    0  123    1
    14523  L  1998  081  12:25:46  19    55.71      3           15            54         2       3       174       5       0       3.12    11.8   35   41    0
    14523  L  1998  081  12:26:10  11    22.09      3           20             0         7       0       166       6       2       1.04     0.0    0    5    2
    14524  L  1998  081  12:27:16  10    19.68      3           20             0         7       0       174       6       2       1.05     0.0    0    5    2
    14524  L  1998  081  12:27:52  22    78.81      1            8            47         7       1       129       2       2       1.90     3.5   22   25    2
    14524  L  1998  081  12:28:22  27   140.50      1            8            89         8       1       106       2       2       1.82     3.3   21   24    2
    14524  L  1998  081  12:29:22   7    13.91      3           20             0         6       0       223       6       2       1.35     0.0    0   14    2
    14524  L  1998  081  12:29:40   1     6.95      2           11             0         5       0       266       3       2       0.91     0.0    0    1    2
    14525  L  1998  081  12:30:40  18    49.62      3           20             0         3       0       153       6       2       1.95     0.0    0   26    2
    14525  L  1998  081  12:32:10  11    22.09      3           17             0         7       0       168       5       2       1.08     0.0    0    6    2
    14525  L  1998  081  12:32:10  11    22.09      3           20             0         6       0       165       6       2       1.03     0.0    0    5    2
    14525  L  1998  081  12:32:28   5    11.04      1            5             0         5       0       226       1       2       1.08     0.0    0    6    2
    14526  L  1998  081  12:32:58   4     9.83      2           11             0         4       0       233       3       2       1.01     0.0    0    4    2
    14526  L  1998  081  12:35:05  13    27.84      2           14             0         8       0       149       4       2       0.99     0.0    0    4    2
    14526  L  1998  081  12:35:11  11    22.09      1            8             0         8       0       166       2       2       1.04     0.0    0    5    2
    14527  L  1998  081  12:38:05  13    27.84      1            8             0         2       0       153       2       2       1.06     0.0    0    6    2
    14527  L  1998  081  12:38:05  13    27.84      1            8             0         5       0       150       2       2       1.01     0.0    0    4    2
    14527  L  1998  081  12:38:11  11    22.09      3           17             0         3       0       210       5       2       1.93     0.0    0   26    2
    14528  L  1998  081  12:39:11   8    15.61      2           11             0         8       0       339       3       2       4.18     0.0    0   51    2
    14528  L  1998  081  12:39:17  10    19.68      3           17             0         7       0       178       5       2       1.11     0.0    0    7    2
    14528  L  1998  081  12:39:29  14    31.25      1            5             0         4       0       145       1       2       1.03     0.0    0    5    2
    14528  L  1998  081  12:40:59  15    35.08      3           17             0         1       0       138       5       2       1.01     0.0    0    4    2
    14528  L  1998  081  12:41:29   5    11.04      1            5             0         1       0       217       1       2       0.97     0.0    0    3    2
    14530  L  1998  081  12:45:23  12    24.80      2           11             0         1       0       168       3       2       1.22     0.0    0   10    2
    14530  L  1998  081  12:45:48  20    62.54      1            5            16         7       1       113       1       2       0.99     1.0    8    4    2
    14530  L  1998  081  12:46:30  25   111.49      1            8            19         8       1       115       2       2       1.89     1.2   10   25    2
    14530  L  1998  081  12:47:18   9    17.53      2           11             0         7       0       185       3       2       1.08     0.0    0    7    2
    14530  L  1998  081  12:47:18   9    17.53      2           11             0         7       0       316       3       2       4.04     0.0    0   50    2
    14531  L  1998  081  12:48:18  10    19.68      3           20             0         5       0       181       6       2       1.16     0.0    0    9    2
    14531  L  1998  081  12:48:18  10    19.68      3           20             0         5       0       172       6       2       1.01     0.0    0    4    2
    14531  L  1998  081  12:48:30  14    31.25      1            5             0         8       0       146       1       2       1.05     0.0    0    6    2
    14531  L  1998  081  12:50:06  13    27.84      1            8             0         1       0       149       2       2       0.99     0.0    0    4    2
    14531  L  1998  081  12:50:12  11    22.09      3           17             0         7       0       170       5       2       1.11     0.0    0    7    2
    14532  L  1998  081  12:51:12   8    15.61      1            8             0         3       0       195       2       2       1.10     0.0    0    7    2
    14532  L  1998  081  12:51:12   8    15.61      2           11             0         8       0       342       3       2       4.27     0.0    0   52    2
    14532  L  1998  081  12:51:12   8    15.61      2           26             0         8       0       343       8       2       4.29     0.0    0   52    2
    14532  L  1998  081  12:51:24  12    24.80      1            8             0         6       0       166       2       2       1.18     0.0    0    9    2
    14532  L  1998  081  12:51:42  18    49.62      2           11            26         8       2       155       3       2       2.02     3.7   23   27    2
    14532  L  1998  081  12:51:48  20    62.54      2           11            16         8       2       114       3       2       1.02     1.0    9    5    2
    14532  L  1998  081  12:52:54  17    44.21      2           11             0         7       0       164       3       2       2.09     0.0    0   28    2
    14532  L  1998  081  12:53:00  15    35.08      2           11             0         7       0       141       3       2       1.08     0.0    0    6    2
    14532  L  1998  081  12:53:06  13    27.84      2           14             0         7       0       152       4       2       1.05     0.0    0    5    2
    14532  L  1998  081  12:53:12  11    22.09      1            8             0         7       0       163       2       2       0.99     0.0    0    4    2
    14532  L  1998  081  12:53:12  11    22.09      1            8             0         6       0       168       2       2       1.08     0.0    0    6    2
    14532  L  1998  081  12:53:18   9    17.53      1            8             0         7       0       188       2       2       1.13     0.0    0    8    2
    14532  L  1998  081  12:53:18   9    17.53      2           14             0         6       0       179       4       2       0.99     0.0    0    4    2
    14533  L  1998  081  12:54:12   8    15.61      2           11             0         5       0       188       3       2       1.00     0.0    0    4    2
    14533  L  1998  081  12:54:18  10    19.68      3           20             0         5       0       176       6       2       1.08     0.0    0    6    2
    14533  L  1998  081  12:54:42  18    49.62      2           14             7         6       2       122       4       2       1.00     0.8    5    4    2
    14533  L  1998  081  12:55:54  17    44.21      1            8             0         2       0       124       2       2       0.93     0.0    0    2    2
    14533  L  1998  081  12:56:06  13    27.84      3           17            11         6       3       192       5       2       1.96     3.8   23   26    2
    14533  L  1998  081  12:56:12  11    22.09      2           11             0         6       0       164       3       2       1.01     0.0    0    4    2
    14533  L  1998  081  12:56:24   7    13.91      2           14             0         8       0       374       4       2       4.60     0.0    0   54    2
    14534  L  1998  081  12:57:07   6    12.39      1            8             0         3       0       216       2       2       1.10     0.0    0    7    2
    14534  L  1998  081  12:57:18  10    19.68      1            5             0         6       0       171       1       2       1.00     0.0    0    4    2
    14534  L  1998  081  12:57:30  14    31.25      3           29             0         8       0       146       9       2       1.05     0.0    0    6    2
    14534  L  1998  081  12:59:25   7    13.91      1            8             0         7       0       200       2       2       1.03     0.0    0    5    2
    14535  L  1998  081  12:59:55   2     7.80      3           17             0         4       0       282       5       2       1.21     0.0    0   10    2
    14535  L  1998  081  13:00:25  12    24.80      3           20             0         2       0       161       6       2       1.09     0.0    0    7    2
    14535  L  1998  081  13:01:49  19    55.71      2           11            11         8       2       115       3       2       0.93     0.9    6    2    2
    14535  L  1998  081  13:02:37   3     8.76      3           17             0         8       0       506       5       2       5.27     0.0    0   58    2
    14536  L  1998  081  13:05:07  13    27.84      1            5             0         5       0       147       1       2       0.95     0.0    0    2    2
    14536  L  1998  081  13:05:31   5    11.04      2           11             0         7       0       408       3       2       4.30     0.0    0   52    2
    14537  L  1998  081  13:06:01   4     9.83      2           14             0         6       0       236       4       2       1.05     0.0    0    5    2
    14537  L  1998  081  13:06:19  10    19.68      2           11             0         8       0       304       3       2       4.18     0.0    0   51    2
    14537  L  1998  081  13:07:43  21    70.20      3           28             0         8       0       294       9       1      14.40     0.0    0   91    1
    14537  L  1998  081  13:08:19   9    17.53      1            8             0         4       0       185       2       2       1.08     0.0    0    7    2
    14538  L  1998  081  13:08:51   0     6.19      1            5             0         3       0       289       1       2       0.96     0.0    0    3    2
    14538  L  1998  081  13:09:49  20    62.54      2           11            13         3       2       112       3       2       0.96     0.9    7    3    2
    14539  L  1998  081  13:12:08   6    12.39      1            8             0         6       0       405       2       2       4.83     0.0    0   56    2
    14539  L  1998  081  13:12:38  16    39.38      1            5             0         5       0       169       1       2       2.01     0.0    0   27    2
    14539  L  1998  081  13:12:50  20    62.54      1            5            13         6       1       112       1       2       0.96     0.9    7    3    2
    14539  L  1998  081  13:14:44   1     6.95      1            5             0         7       0       270       1       2       0.95     0.0    0    2    2
    14540  L  1998  081  13:17:14  11    22.09      2           14             0         8       0       289       4       2       4.21     0.0    0   51    2
    14540  L  1998  081  13:17:20   9    17.53      1            8             0         8       0       333       2       2       4.56     0.0    0   54    2
    14541  L  1998  081  13:18:14   8    15.61      1            8             0         8       0       348       2       2       4.44     0.0    0   53    2
    14541  L  1998  081  13:20:08  13    27.84      1            5             0         3       0       146       1       2       0.93     0.0    0    2    2
    14541  L  1998  081  13:20:14  11    22.09      3           17             9         5       3       213       5       2       2.00     4.7   25   27    2
    14542  L  1998  081  13:23:27   7    13.91      2           14             0         7       0       357       4       2       4.14     0.0    0   51    2
    14545  L  1998  081  13:32:45   1     6.95      1            8             0         7       0       359       2       2       1.84     0.0    0   24    2
    14546  L  1998  081  13:35:34   5    11.04      1            8             0         1       0       236       2       2       1.20     0.0    0   10    2
    14547  L  1998  081  13:36:10   6    12.39      3           20             0         1       0       273       6       2       1.94     0.0    0   26    2
    14547  L  1998  081  13:36:28  12    24.80      2           14             0         8       0       279       4       2       4.38     0.0    0   52    2
    14549  L  1998  081  13:44:28   7    13.91      2           11             0         8       0       354       3       2       4.06     0.0    0   50    2
    14551  L  1998  081  13:47:54   0     6.19      2           11             0         8       0       435       3       2       2.44     0.0    0   33    2
    14552  L  1998  081  13:51:23  10    19.68      2           11             0         8       0       306       3       2       4.25     0.0    0   51    2
    14552  L  1998  081  13:52:23  29   177.05      1            7             0         6       0       289       2       1      35.66     0.0    0  121    1
    14554  L  1998  081  13:57:23  10    19.68      2           14             0         8       0       174       4       2       1.05     0.0    0    5    2
    14554  L  1998  081  13:57:29  12    24.80      2           14             0         8       0       205       4       2       2.06     0.0    0   28    2
    14556  L  1998  081  14:05:24   9    17.53      2           14             0         8       0       323       4       2       4.25     0.0    0   51    2
    14557  L  1998  081  14:06:06   4     9.83      1            8             0         5       0       310       2       2       2.01     0.0    0   27    2
    14558  L  1998  081  14:09:18   8    15.61      1            8             0         8       0       343       2       2       4.29     0.0    0   52    2
    14559  L  1998  081  14:12:01   2     7.80      1            5             0         8       0       350       1       2       2.01     0.0    0   27    2
    14560  L  1998  081  14:17:43   3     8.76      2           11             0         8       0       242       3       2       0.97     0.0    0    3    2
    14561  L  1998  081  14:19:49  21    70.20      1            6            80         5       1       157       2       0       2.99    12.2   36   40    0
    14561  L  1998  081  14:20:13  13    27.84      2           11             0         8       0       151       3       2       1.03     0.0    0    5    2
    14562  L  1998  081  14:23:32   7    13.91      2           11             0         8       0       400       3       2       5.35     0.0    0   59    2
    14562  L  1998  081  14:23:50   1     6.95      1            5             0         7       0       273       1       2       0.97     0.0    0    3    2
    14563  L  1998  081  14:26:20  11    22.09      2           11             0         7       0       160       3       2       0.94     0.0    0    2    2
    14563  L  1998  081  14:26:26   9    17.53      1            5             0         4       0       199       1       2       1.31     0.0    0   13    2
    14565  L  1998  081  14:32:26   9    17.53      2           14             0         8       0       326       4       2       4.34     0.0    0   52    2
    14567  L  1998  081  14:36:03   2     7.80      2           11             0         6       0       482       3       2       4.11     0.0    0   50    2
    14568  L  1998  081  14:39:33  12    24.80      2           14             0         8       0       273       4       2       4.16     0.0    0   51    2
    14569  L  1998  081  14:43:39  25   111.49      3           17            29         8       3       146       5       2       3.89     3.4   22   49    2
    14569  L  1998  081  14:43:45  23    88.47      3           17            20         7       3       106       5       2       1.14     1.0    8    8    2
    14569  L  1998  081  14:44:27   9    17.53      2           14             0         7       0       324       4       2       4.28     0.0    0   52    2
    14570  L  1998  081  14:45:27  10    19.68      2           14             0         8       0       175       4       2       1.06     0.0    0    6    2
    14573  L  1998  081  14:54:28  10    19.68      3           20             0         6       0       174       6       2       1.05     0.0    0    5    2
    14573  L  1998  081  14:56:28   9    17.53      3           20             0         8       0       182       6       2       1.04     0.0    0    5    2
    14577  L  1998  081  15:08:11  15    35.08      1            5             0         7       0       241       1       2       4.44     0.0    0   53    2
    14577  L  1998  081  15:08:41   5    11.04      2           11             0         8       0       457       3       2       5.54     0.0    0   60    2
    14578  L  1998  081  15:09:01   0     6.19      2           11             0         8       0       555       3       2       4.17     0.0    0   51    2
    14579  L  1998  081  15:14:18  13    27.84      1            8             0         3       0       236       2       2       3.30     0.0    0   43    2
    14579  L  1998  081  15:14:36   7    13.91      1            5             0         8       0       202       1       2       1.05     0.0    0    6    2
    14581  L  1998  081  15:20:12  15    35.08      2           11             4         4       2       135       3       2       0.95     0.8    6    2    2
    14581  L  1998  081  15:20:18  13    27.84      1            5             0         5       0       189       1       2       1.88     0.0    0   25    2
    14585  L  1998  081  15:30:37  12    24.80      2           14             0         0       0       372       4       2       8.53     0.0    0   74    2
    14586  L  1998  081  15:33:49  16    39.38      1            8            14         6       1       170       2       2       2.05     3.0   20   27    2
    14587  L  1998  081  15:38:26  11    22.09      2           11             9         3       2       213       3       2       2.00     4.7   25   27    2
    14587  L  1998  081  15:38:26  11    22.09      2           14             0         8       0       280       4       2       3.90     0.0    0   49    2
    14588  L  1998  081  15:39:03   0     6.19      2           11             0         8       0       459       3       2       2.75     0.0    0   37    2
    14588  L  1998  081  15:40:56  21    70.20      1            8            37         5       1       134       2       2       1.89     3.2   21   25    2
    14588  L  1998  081  15:41:08  17    44.21      1            5             0         2       0       124       1       2       0.93     0.0    0    2    2
    14589  L  1998  081  15:44:14  15    35.08      3           20             0         4       0       136       6       2       0.97     0.0    0    3    2
    14590  L  1998  081  15:45:04   0     6.19      2           11             0         8       0       474       3       2       2.95     0.0    0   39    2
    14590  L  1998  081  15:45:44  14    31.25      3           20             0         1       0       144       6       2       1.01     0.0    0    4    2
    14590  L  1998  081  15:47:33   9    17.53      3           17             0         4       0       181       5       2       1.02     0.0    0    5    2
    14593  L  1998  081  15:56:33   9    17.53      1            7             0         8       0       612       2       1      16.50     0.0    0   96    1
    14594  L  1998  081  15:59:46   5    11.04      2           11             0         8       0       399       3       2       4.09     0.0    0   50    2
    14598  L  1998  081  16:11:34   9    17.53      1            8             0         2       0       237       2       2       2.03     0.0    0   27    2
    14599  L  1998  081  16:12:28   8    15.61      2           14             0         8       0       338       4       2       4.15     0.0    0   51    2
    14601  L  1998  081  16:20:53   3     8.76      1            5             0         4       0       245       1       2       1.00     0.0    0    4    2
    14603  L  1998  081  16:26:36   9    17.53      1           23             0         4       0       186       7       2       1.10     0.0    0    7    2
    14604  L  1998  081  16:27:30   8    15.61      3           29             0         8       0       191       9       2       1.04     0.0    0    5    2
    14604  L  1998  081  16:27:36  10    19.68      3           20             0         6       0       175       6       2       1.06     0.0    0    6    2
    14605  L  1998  081  16:31:36  29   177.05      1            5             0         3       0        88       1       2       1.16     0.0    0    9    2
    14607  L  1998  081  16:36:42  12    24.80      2           14             0         3       0       157       4       2       1.01     0.0    0    4    2
    14607  L  1998  081  16:38:43   7    13.91      1            8             0         1       0       220       2       2       1.31     0.0    0   13    2
        0  L  1998  081  16:39:55  16    39.38      1            8             0         6       0       132       2       2       1.00     0.0    0    4    2
    14610  L  1998  081  16:45:49  14    31.25      1            5             0         8       0       173       1       2       1.68     0.0    0   21    2
    14611  L  1998  081  16:50:38   9    17.53      2           11             0         8       0       174       3       2       0.92     0.0    0    1    2
    14612  L  1998  081  16:51:26   6    12.39      1            8             0         2       0       209       2       2       1.01     0.0    0    4    2
    14612  L  1998  081  16:51:31   8    15.61      2           11             0         5       0       188       3       2       1.00     0.0    0    4    2
    14612  L  1998  081  16:53:26  13    27.84      1            5             0         3       0       150       1       2       1.01     0.0    0    4    2
    14612  L  1998  081  16:53:26  13    27.84      3           17             0         4       0       156       5       2       1.12     0.0    0    8    2
    14612  L  1998  081  16:53:38   9    17.53      3           17             0         8       0       183       5       2       1.05     0.0    0    6    2
    14613  L  1998  081  16:54:32   8    15.61      1            8             0         5       0       193       2       2       1.07     0.0    0    6    2
    14614  L  1998  081  16:57:32   8    15.61      2           14             0         6       0       191       4       2       1.04     0.0    0    5    2
    14615  L  1998  081  17:02:32  11    22.09      2           11             0         8       0       291       3       2       4.28     0.0    0   52    2
    14616  L  1998  081  17:03:33   8    15.61      2           11             0         8       0       347       3       2       4.41     0.0    0   53    2
    14617  L  1998  081  17:08:45   7    13.91      1            8             0         8       0       373       2       2       4.57     0.0    0   54    2
    14619  L  1998  081  17:14:16  17    44.21      2           10             0         4       0       327       3       1      11.37     0.0    0   84    1
    14619  L  1998  081  17:14:22  15    35.08      1            8             0         7       0       138       2       2       1.01     0.0    0    4    2
