  STICS TIME, PHA and DPU M & M/Q TABLE LISTING
  Run time  05:30:15   12-AUG-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19980322_V01.DAT;1
  Clock selected: Wall     Trigger mode is   (Tn.E)+(Tn.En)      
  FIFO mode is OFF         TGS  mode is OFF
  Telemetry mode is Science mode     
  FILTERING CHOICES:
          Voltage step selection =   0 to 31
          Event type selection   =       ALL
          Range selection        =     2 1 0
          Range checking is OFF
          Velocity range         =  260 to   1000
          Selected Telescopes =   1, 2, 3  (-1=not selected)
          Sectors     =  11 to 15
          Telescope checking is ON 
  Start Time:  19980322  00:00:00     End Time:  19980323  00:00:00
       SR BR  Year  Day    Time    VS     E/Q    StopID   StartID/Range  Energy(Ed)  Sector  SSD-ID    ToF(Td)  START   RANGE      M/Q     MASS   NM   NQ  NRG
    14376  L  1998  081   5:05:03   1     6.95      2           14             0        11       0       371       4       2       1.98     0.0    0   26    2
    14377  L  1998  081   5:05:21   4     9.83      3           20             0        11       0       317       6       2       2.11     0.0    0   28    2
    14377  L  1998  081   5:05:34   8    15.61      2           14             0        11       0       189       4       2       1.01     0.0    0    4    2
    14377  L  1998  081   5:05:52  14    31.25      2           14             0        11       0       199       4       2       2.43     0.0    0   33    2
    14377  L  1998  081   5:06:04  18    49.62      2           14             6        13       2       123       4       2       1.02     0.7    5    5    2
    14377  L  1998  081   5:07:16  17    44.21      2           11            14        11       2       160       3       2       1.96     2.5   18   26    2
    14377  L  1998  081   5:07:22  15    35.08      3           20             0        12       0       135       6       2       0.95     0.0    0    2    2
    14377  L  1998  081   5:07:28  13    27.84      1            8             0        12       0       153       2       2       1.06     0.0    0    6    2
    14377  L  1998  081   5:08:04   1     6.95      2           14             0        11       0       366       4       2       1.92     0.0    0   25    2
    14377  L  1998  081   5:08:04   1     6.95      2           14             0        11       0       362       4       2       1.88     0.0    0   25    2
    14378  L  1998  081   5:08:16   2     7.80      2           11             0        11       0       345       3       2       1.94     0.0    0   26    2
    14378  L  1998  081   5:08:16   2     7.80      3           17             0        12       0       264       5       2       1.04     0.0    0    5    2
    14378  L  1998  081   5:08:16   2     7.80      3           20             0        12       0       262       6       2       1.02     0.0    0    5    2
    14378  L  1998  081   5:08:22   4     9.83      2           11             0        11       0       298       3       2       1.83     0.0    0   24    2
    14378  L  1998  081   5:08:28   6    12.39      2           14             0        11       0       214       4       2       1.07     0.0    0    6    2
    14378  L  1998  081   5:08:34   8    15.61      2           14             0        11       0       252       4       2       2.08     0.0    0   28    2
    14378  L  1998  081   5:09:16  22    78.81      1            5             0        11       0       104       1       2       0.95     0.0    0    2    2
    14378  L  1998  081   5:10:04  21    70.20      3           20            42        12       3       133       6       2       1.85     3.5   22   24    2
    14378  L  1998  081   5:10:10  19    55.71      2           14            13        12       2       116       4       2       0.96     1.0    8    2    2
    14378  L  1998  081   5:10:22  15    35.08      2           11             0        11       0       234       3       2       4.13     0.0    0   50    2
    14378  L  1998  081   5:10:46   7    13.91      3           17             0        11       0       208       5       2       1.14     0.0    0    8    2
    14378  L  1998  081   5:10:58   3     8.76      1            8             0        11       0       249       2       2       1.04     0.0    0    5    2
    14379  L  1998  081   5:11:11   0     6.19      2           14             0        11       0       394       4       2       1.96     0.0    0   26    2
    14379  L  1998  081   5:11:22   4     9.83      2           11             0        11       0       237       3       2       1.06     0.0    0    6    2
    14379  L  1998  081   5:11:40  10    19.68      2           14             0        13       0       172       4       2       1.01     0.0    0    4    2
    14379  L  1998  081   5:11:46  12    24.80      1            5             0        11       0       159       1       2       1.05     0.0    0    6    2
    14379  L  1998  081   5:13:28  13    27.84      1            8             0        11       0       151       2       2       1.03     0.0    0    5    2
    14379  L  1998  081   5:13:52   5    11.04      1            8             0        11       0       232       2       2       1.15     0.0    0    8    2
    14380  L  1998  081   5:16:22  15    35.08      1            8            13        11       1       176       2       2       1.99     3.2   21   27    2
    14380  L  1998  081   5:16:53   5    11.04      3           20             0        13       0       224       6       2       1.05     0.0    0    6    2
    14380  L  1998  081   5:16:53   5    11.04      2           11             0        11       0       291       3       2       1.98     0.0    0   26    2
    14380  L  1998  081   5:16:58   3     8.76      1            8             0        11       0       254       2       2       1.09     0.0    0    7    2
    14381  L  1998  081   5:17:29   6    12.39      3           20             0        12       0       211       6       2       1.03     0.0    0    5    2
    14381  L  1998  081   5:17:34   8    15.61      3           17             0        11       0       251       5       2       2.06     0.0    0   28    2
    14381  L  1998  081   5:19:11  19    55.71      1            8             5        12       1       118       2       2       1.01     0.6    3    4    2
    14381  L  1998  081   5:19:53   5    11.04      2           14             0        11       0       347       4       2       2.98     0.0    0   40    2
    14381  L  1998  081   5:19:53   5    11.04      1            8             0        11       0       230       2       2       1.12     0.0    0    8    2
    14381  L  1998  081   5:19:59   3     8.76      1            5             0        11       0       246       1       2       1.01     0.0    0    4    2
    14383  L  1998  081   5:23:17   2     7.80      2           14             0        11       0       345       4       2       1.94     0.0    0   26    2
    14383  L  1998  081   5:23:17   2     7.80      2           11             0        11       0       260       3       2       1.00     0.0    0    4    2
    14383  L  1998  081   5:23:41  10    19.68      1            8             9        11       1       222       2       2       1.96     5.5   27   26    2
    14383  L  1998  081   5:23:47  12    24.80      2           14             0        11       0       271       4       2       4.09     0.0    0   50    2
    14383  L  1998  081   5:23:53  14    31.25      2           11             0        11       0       249       3       2       4.26     0.0    0   51    2
    14383  L  1998  081   5:23:53  14    31.25      3           20             0        13       0       149       6       2       1.12     0.0    0    8    2
    14383  L  1998  081   5:24:47  27   140.50      2           14            93        11       2       106       4       2       1.82     3.4   22   24    2
    14383  L  1998  081   5:25:23  15    35.08      3           17             8        13       3       141       5       2       1.08     1.2   10    6    2
    14383  L  1998  081   5:25:47   7    13.91      2           11             0        12       0       356       3       2       4.11     0.0    0   50    2
    14383  L  1998  081   5:25:53   5    11.04      2           14             0        12       0       226       4       2       1.08     0.0    0    6    2
    14384  L  1998  081   5:26:29   6    12.39      2           14             0        11       0       210       4       2       1.02     0.0    0    5    2
    14384  L  1998  081   5:26:29   6    12.39      2           11             0        12       0       203       3       2       0.94     0.0    0    2    2
    14384  L  1998  081   5:26:29   6    12.39      3           20             0        13       0       210       6       2       1.02     0.0    0    5    2
    14384  L  1998  081   5:26:53  14    31.25      3           17             0        11       0       147       5       2       1.07     0.0    0    6    2
    14384  L  1998  081   5:28:17  17    44.21      3           17             6        12       3       128       5       2       1.03     0.8    6    5    2
    14384  L  1998  081   5:28:41   9    17.53      1            8             0        11       0       242       2       2       2.14     0.0    0   29    2
    14384  L  1998  081   5:28:53   5    11.04      2           14             0        11       0       222       4       2       1.03     0.0    0    5    2
    14384  L  1998  081   5:28:59   3     8.76      2           11             0        12       0       324       3       2       1.94     0.0    0   26    2
    14384  L  1998  081   5:29:06   1     6.95      2           11             0        12       0       526       3       2       4.31     0.0    0   52    2
    14385  L  1998  081   5:29:18   2     7.80      2           14             0        11       0       341       4       2       1.89     0.0    0   25    2
    14385  L  1998  081   5:29:24   4     9.83      2           11             0        11       0       244       3       2       1.13     0.0    0    8    2
    14385  L  1998  081   5:29:42  10    19.68      2           11             0        12       0       231       3       2       2.16     0.0    0   29    2
    14385  L  1998  081   5:29:48  12    24.80      2           11             0        11       0       161       3       2       1.09     0.0    0    7    2
    14385  L  1998  081   5:29:53  14    31.25      2           11             0        12       0       189       3       2       2.13     0.0    0   29    2
    14385  L  1998  081   5:31:24  15    35.08      2           14             0        11       0       139       4       2       1.03     0.0    0    5    2
    14385  L  1998  081   5:31:30  13    27.84      1            5             0        11       0       154       1       2       1.08     0.0    0    7    2
    14385  L  1998  081   5:31:30  13    27.84      2           11            11        15       2       193       3       2       1.99     3.9   23   27    2
    14385  L  1998  081   5:31:48   7    13.91      1            8             0        11       0       267       2       2       2.10     0.0    0   28    2
    14385  L  1998  081   5:31:48   7    13.91      2           11             0        12       0       265       3       2       2.06     0.0    0   28    2
    14385  L  1998  081   5:31:54   5    11.04      1            5             0        11       0       233       1       2       1.16     0.0    0    9    2
    14385  L  1998  081   5:31:54   5    11.04      1            8             0        11       0       227       2       2       1.09     0.0    0    7    2
    14385  L  1998  081   5:32:00   3     8.76      2           14             0        13       0       245       4       2       1.00     0.0    0    4    2
    14386  L  1998  081   5:32:24   4     9.83      2           11             0        11       0       308       3       2       1.98     0.0    0   26    2
    14386  L  1998  081   5:32:36   8    15.61      2           11             0        12       0       194       3       2       1.08     0.0    0    7    2
    14386  L  1998  081   5:33:00  16    39.38      3           20             0        12       0       135       6       2       1.07     0.0    0    6    2
    14386  L  1998  081   5:34:18  17    44.21      3           17             0        11       0       161       5       2       1.99     0.0    0   27    2
    14386  L  1998  081   5:34:36  11    22.09      1            8             0        13       0       169       2       2       1.09     0.0    0    7    2
    14386  L  1998  081   5:34:42   9    17.53      2           14             0        11       0       186       4       2       1.10     0.0    0    7    2
    14386  L  1998  081   5:34:42   9    17.53      2           11             0        15       0       183       3       2       1.05     0.0    0    6    2
    14386  L  1998  081   5:34:48   7    13.91      2           14             0        11       0       203       4       2       1.07     0.0    0    6    2
    14386  L  1998  081   5:34:54   5    11.04      2           11             0        11       0       224       3       2       1.05     0.0    0    6    2
    14387  L  1998  081   5:35:19   2     7.80      3           17             0        12       0       345       5       2       1.94     0.0    0   26    2
    14387  L  1998  081   5:35:24   4     9.83      1            5             0        14       0       247       1       2       1.17     0.0    0    9    2
    14387  L  1998  081   5:35:30   6    12.39      2           11             0        12       0       212       3       2       1.05     0.0    0    5    2
    14387  L  1998  081   5:35:36   8    15.61      1            8             0        11       0       197       2       2       1.12     0.0    0    8    2
    14387  L  1998  081   5:35:54  14    31.25      2           26             7        11       2       187       8       2       2.07     2.6   19   28    2
    14387  L  1998  081   5:36:00  16    39.38      2           14             0        12       0       136       4       2       1.09     0.0    0    7    2
    14387  L  1998  081   5:36:18  22    78.81      1            8            45        11       1       132       2       2       2.04     3.6   22   27    2
    14387  L  1998  081   5:37:06  21    70.20      2           14            11        11       2       177       4       2       4.14     2.9   20   51    2
    14387  L  1998  081   5:37:24  15    35.08      1            5             0        12       0       204       1       2       2.93     0.0    0   39    2
    14387  L  1998  081   5:37:24  15    35.08      2           14             4        11       2       141       4       2       1.08     0.9    7    6    2
    14387  L  1998  081   5:37:24  15    35.08      3           29             0        13       0       141       9       2       1.08     0.0    0    6    2
    14387  L  1998  081   5:37:36  11    22.09      2           11             0        11       0       169       3       2       1.09     0.0    0    7    2
    14387  L  1998  081   5:37:42   9    17.53      3           17             0        12       0       187       5       2       1.12     0.0    0    8    2
    14387  L  1998  081   5:37:54   5    11.04      2           14             0        13       0       220       4       2       1.01     0.0    0    4    2
    14387  L  1998  081   5:37:54   5    11.04      1            8             0        12       0       236       2       2       1.20     0.0    0   10    2
    14387  L  1998  081   5:38:00   3     8.76      2           14             0        15       0       251       4       2       1.06     0.0    0    6    2
    14387  L  1998  081   5:38:06   1     6.95      2           14             0        11       0       358       4       2       1.83     0.0    0   24    2
    14388  L  1998  081   5:38:14   0     6.19      3           17             0        12       0       301       5       2       1.05     0.0    0    6    2
    14388  L  1998  081   5:38:19   2     7.80      2           11             0        11       0       346       3       2       1.96     0.0    0   26    2
    14388  L  1998  081   5:38:30   6    12.39      2           14             0        11       0       274       4       2       1.96     0.0    0   26    2
    14388  L  1998  081   5:38:42  10    19.68      2           14             0        14       0       172       4       2       1.01     0.0    0    4    2
    14388  L  1998  081   5:39:06  18    49.62      1            8             9        15       1       124       2       2       1.05     0.9    7    6    2
    14388  L  1998  081   5:39:18  22    78.81      2           14            21        11       2       104       4       2       0.95     1.0    8    2    2
    14388  L  1998  081   5:40:12  19    55.71      2           26            32        11       2       146       8       2       1.92     3.7   23   25    2
    14388  L  1998  081   5:40:48   7    13.91      2           14             0        11       0       201       4       2       1.04     0.0    0    5    2
    14388  L  1998  081   5:40:54   5    11.04      2           11             0        12       0       293       3       2       2.01     0.0    0   27    2
    14388  L  1998  081   5:41:07   1     6.95      2           14             0        11       0       373       4       2       2.01     0.0    0   27    2
    14389  L  1998  081   5:41:19   2     7.80      2           11             0        12       0       255       3       2       0.95     0.0    0    2    2
    14389  L  1998  081   5:41:19   2     7.80      1            5             0        13       0       263       1       2       1.03     0.0    0    5    2
    14389  L  1998  081   5:41:30   6    12.39      2           14             0        12       0       212       4       2       1.05     0.0    0    5    2
    14389  L  1998  081   5:41:30   6    12.39      2           14             0        11       0       212       4       2       1.05     0.0    0    5    2
    14389  L  1998  081   5:41:37   8    15.61      3           20             0        12       0       200       6       2       1.17     0.0    0    9    2
    14389  L  1998  081   5:41:37   8    15.61      2           14             0        11       0       200       4       2       1.17     0.0    0    9    2
    14389  L  1998  081   5:41:48  12    24.80      2           11             0        13       0       157       3       2       1.01     0.0    0    4    2
    14389  L  1998  081   5:43:43   9    17.53      3           17             0        13       0       237       5       2       2.03     0.0    0   27    2
    14389  L  1998  081   5:43:43   9    17.53      2           14             0        13       0       188       4       2       1.13     0.0    0    8    2
    14389  L  1998  081   5:43:43   9    17.53      2           14             0        13       0       180       4       2       1.01     0.0    0    4    2
    14389  L  1998  081   5:43:55   5    11.04      2           11             0        12       0       223       3       2       1.04     0.0    0    5    2
    14389  L  1998  081   5:43:55   5    11.04      2           14             0        12       0       220       4       2       1.01     0.0    0    4    2
    14389  L  1998  081   5:44:01   3     8.76      2           14             0        13       0       314       4       2       1.80     0.0    0   23    2
    14389  L  1998  081   5:44:07   1     6.95      2           11             0        11       0       277       3       2       1.01     0.0    0    4    2
    14390  L  1998  081   5:44:14   0     6.19      2           14             0        12       0       296       4       2       1.01     0.0    0    4    2
    14390  L  1998  081   5:44:25   4     9.83      2           11             0        11       0       233       3       2       1.01     0.0    0    4    2
    14390  L  1998  081   5:44:31   6    12.39      2           14             0        12       0       274       4       2       1.96     0.0    0   26    2
    14390  L  1998  081   5:44:31   6    12.39      2           11             0        12       0       210       3       2       1.02     0.0    0    5    2
    14390  L  1998  081   5:44:43  10    19.68      2           14             0        14       0       176       4       2       1.08     0.0    0    6    2
    14390  L  1998  081   5:44:43  10    19.68      2           11             0        11       0       177       3       2       1.09     0.0    0    7    2
    14390  L  1998  081   5:45:07  18    49.62      3           17             9        12       3       127       5       2       1.13     1.0    8    8    2
    14390  L  1998  081   5:46:07  21    70.20      3           17            22        11       3       108       5       2       0.96     1.1    9    3    2
    14390  L  1998  081   5:46:43   9    17.53      2           14             0        13       0       177       4       2       0.96     0.0    0    3    2
    14390  L  1998  081   5:46:55   5    11.04      2           14             0        11       0       220       4       2       1.01     0.0    0    4    2
    14391  L  1998  081   5:47:49  12    24.80      3           20             0        12       0       154       6       2       0.96     0.0    0    3    2
    14391  L  1998  081   5:47:55  14    31.25      1            8             0        11       0       186       2       2       2.04     0.0    0   27    2
    14391  L  1998  081   5:48:07  18    49.62      1            8            12        12       1       123       2       2       1.02     1.1    9    5    2
    14391  L  1998  081   5:49:31  13    27.84      3           17             0        11       0       199       5       2       2.15     0.0    0   29    2
    14391  L  1998  081   5:49:31  13    27.84      1            8             0        11       0       154       2       2       1.08     0.0    0    7    2
    14391  L  1998  081   5:49:31  13    27.84      2           11             0        11       0       217       3       2       2.68     0.0    0   36    2
    14391  L  1998  081   5:49:37  11    22.09      1            8             0        11       0       173       2       2       1.17     0.0    0    9    2
    14391  L  1998  081   5:50:01   3     8.76      2           14             0        11       0       310       4       2       1.75     0.0    0   22    2
    14392  L  1998  081   5:50:20   2     7.80      2           14             0        11       0       346       4       2       1.96     0.0    0   26    2
    14392  L  1998  081   5:50:20   2     7.80      1            8             0        11       0       528       2       2       5.02     0.0    0   57    2
    14392  L  1998  081   5:50:20   2     7.80      2           11             0        12       0       340       3       2       1.88     0.0    0   25    2
    14392  L  1998  081   5:50:25   4     9.83      2           14             0        11       0       237       4       2       1.06     0.0    0    6    2
    14392  L  1998  081   5:50:31   6    12.39      1            8             0        11       0       219       2       2       1.14     0.0    0    8    2
    14392  L  1998  081   5:50:31   6    12.39      1            8             0        13       0       273       2       2       1.94     0.0    0   26    2
    14392  L  1998  081   5:50:31   6    12.39      2           14             0        11       0       285       4       2       2.15     0.0    0   29    2
    14392  L  1998  081   5:50:37   8    15.61      2           14             0        11       0       248       4       2       2.00     0.0    0   27    2
    14392  L  1998  081   5:51:07  18    49.62      2           14            13        11       2       122       4       2       1.00     1.1    9    4    2
    14392  L  1998  081   5:52:20  17    44.21      2           11             0        11       0       128       3       2       1.03     0.0    0    5    2
    14392  L  1998  081   5:52:25  15    35.08      1            8             0        13       0       137       2       2       0.99     0.0    0    4    2
    14392  L  1998  081   5:52:31  13    27.84      1            5             6        14       1       192       1       2       1.96     2.6   19   26    2
    14392  L  1998  081   5:52:43   9    17.53      1            8             0        11       0       241       2       2       2.12     0.0    0   29    2
    14392  L  1998  081   5:52:49   7    13.91      3           20             0        13       0       204       6       2       1.08     0.0    0    7    2
    14392  L  1998  081   5:52:49   7    13.91      1            5             0        15       0       200       1       2       1.03     0.0    0    5    2
    14392  L  1998  081   5:52:49   7    13.91      1            5             0        15       0       201       1       2       1.04     0.0    0    5    2
    14393  L  1998  081   5:53:43  10    19.68      2           11             0        12       0       303       3       2       4.15     0.0    0   51    2
    14393  L  1998  081   5:53:43  10    19.68      1            5             0        14       0       177       1       2       1.09     0.0    0    7    2
    14393  L  1998  081   5:55:08  21    70.20      1            8            15        11       1       108       2       2       0.96     0.9    7    3    2
    14393  L  1998  081   5:55:38  11    22.09      2           11             0        12       0       165       3       2       1.03     0.0    0    5    2
    14393  L  1998  081   5:56:02   3     8.76      2           11             0        11       0       322       3       2       1.91     0.0    0   25    2
    14393  L  1998  081   5:56:02   3     8.76      2           11             0        13       0       322       3       2       1.91     0.0    0   25    2
    14393  L  1998  081   5:56:08   1     6.95      2           11             0        11       0       270       3       2       0.95     0.0    0    2    2
    14394  L  1998  081   5:56:20   2     7.80      1            8             0        12       0       264       2       2       1.04     0.0    0    5    2
    14394  L  1998  081   5:56:38   8    15.61      1            5             0        11       0       253       1       2       2.10     0.0    0   28    2
    14394  L  1998  081   5:56:44  10    19.68      2           14             0        11       0       174       4       2       1.05     0.0    0    5    2
    14394  L  1998  081   5:56:50  12    24.80      2           11             0        14       0       159       3       2       1.05     0.0    0    6    2
    14394  L  1998  081   5:57:02  16    39.38      1            5             0        12       0       135       1       2       1.07     0.0    0    6    2
    14394  L  1998  081   5:58:44   9    17.53      2           14             0        11       0       181       4       2       1.02     0.0    0    5    2
    14394  L  1998  081   5:58:44   9    17.53      3           20             0        12       0       185       6       2       1.08     0.0    0    7    2
    14394  L  1998  081   5:58:50   7    13.91      1            8             0        13       0       370       2       2       4.49     0.0    0   53    2
    14394  L  1998  081   5:58:50   7    13.91      1            8             0        12       0       201       2       2       1.04     0.0    0    5    2
    14394  L  1998  081   5:58:56   5    11.04      3           20             0        12       0       225       6       2       1.06     0.0    0    6    2
    14394  L  1998  081   5:59:02   3     8.76      3           20             0        11       0       252       6       2       1.07     0.0    0    6    2
    14395  L  1998  081   5:59:15   0     6.19      1            8             0        15       0       401       2       2       2.03     0.0    0   27    2
    14395  L  1998  081   5:59:15   0     6.19      1            8             0        11       0       305       2       2       1.09     0.0    0    7    2
    14395  L  1998  081   5:59:15   0     6.19      2           11             0        11       0       285       3       2       0.93     0.0    0    1    2
    14395  L  1998  081   5:59:32   6    12.39      3           17             0        11       0       215       5       2       1.08     0.0    0    7    2
    14395  L  1998  081   5:59:32   6    12.39      2           14             0        11       0       216       4       2       1.10     0.0    0    7    2
    14395  L  1998  081   5:59:38   8    15.61      2           11             0        11       0       194       3       2       1.08     0.0    0    7    2
    14395  L  1998  081   6:00:50  27   140.50      3           17            88        11       3       107       5       2       1.88     3.4   22   25    2
    14395  L  1998  081   6:01:26  15    35.08      1            5             0        11       0       236       1       2       4.21     0.0    0   51    2
    14395  L  1998  081   6:01:32  13    27.84      2           14            12        11       2       196       4       2       2.07     4.4   24   28    2
    14395  L  1998  081   6:01:44   9    17.53      1            5             0        12       0       181       1       2       1.02     0.0    0    5    2
    14395  L  1998  081   6:01:56   5    11.04      2           14             0        11       0       224       4       2       1.05     0.0    0    6    2
    14395  L  1998  081   6:02:02   3     8.76      1            8             0        11       0       251       2       2       1.06     0.0    0    6    2
    14395  L  1998  081   6:02:08   1     6.95      2           11             0        11       0       278       3       2       1.02     0.0    0    4    2
    14396  L  1998  081   6:02:16   0     6.19      2           14             0        11       0       389       4       2       1.90     0.0    0   25    2
    14396  L  1998  081   6:02:21   2     7.80      3           17             0        11       0       282       5       2       1.21     0.0    0   10    2
    14396  L  1998  081   6:02:21   2     7.80      2           11             0        11       0       260       3       2       1.00     0.0    0    4    2
    14396  L  1998  081   6:02:26   4     9.83      1            8             0        11       0       236       2       2       1.05     0.0    0    5    2
    14396  L  1998  081   6:02:26   4     9.83      2           11             0        11       0       330       3       2       2.32     0.0    0   32    2
    14396  L  1998  081   6:02:44  10    19.68      3           29             0        12       0       312       9       2       4.44     0.0    0   53    2
    14396  L  1998  081   6:02:50  12    24.80      3           17             0        12       0       205       5       2       2.06     0.0    0   28    2
    14396  L  1998  081   6:03:02  16    39.38      2           11             0        11       0       134       3       2       1.04     0.0    0    5    2
    14396  L  1998  081   6:03:02  16    39.38      1            5            20        12       1       170       1       2       2.05     4.1   24   27    2
    14396  L  1998  081   6:03:08  18    49.62      1            8            18        11       1       156       2       2       2.05     2.8   20   28    2
    14396  L  1998  081   6:04:14  19    55.71      2           14            26        12       2       145       4       2       1.88     3.0   20   25    2
    14396  L  1998  081   6:04:26  15    35.08      1            5             8        13       1       140       1       2       1.05     1.2   10    6    2
    14396  L  1998  081   6:04:26  15    35.08      1            8             0        14       0       143       2       2       1.12     0.0    0    8    2
    14396  L  1998  081   6:04:32  13    27.84      2           14             9        11       2       196       4       2       2.07     3.5   22   28    2
    14396  L  1998  081   6:04:39  11    22.09      1            5             0        12       0       172       1       2       1.15     0.0    0    8    2
    14396  L  1998  081   6:04:39  11    22.09      2           14             0        11       0       215       4       2       2.05     0.0    0   27    2
    14396  L  1998  081   6:04:44   9    17.53      2           11             0        12       0       240       3       2       2.10     0.0    0   28    2
    14396  L  1998  081   6:04:44   9    17.53      3           17             0        11       0       188       5       2       1.13     0.0    0    8    2
    14396  L  1998  081   6:05:02   3     8.76      2           14             0        11       0       326       4       2       1.96     0.0    0   26    2
    14396  L  1998  081   6:05:08   1     6.95      1            8             0        11       0       300       2       2       1.22     0.0    0   10    2
    14396  L  1998  081   6:05:08   1     6.95      2           14             0        12       0       381       4       2       2.11     0.0    0   28    2
    14396  L  1998  081   6:05:08   1     6.95      3           17             0        11       0       313       5       2       1.34     0.0    0   14    2
    14396  L  1998  081   6:05:08   1     6.95      2           11             0        11       0       272       3       2       0.96     0.0    0    3    2
    14397  L  1998  081   6:05:26   4     9.83      2           11             0        12       0       300       3       2       1.86     0.0    0   24    2
    14397  L  1998  081   6:05:33   6    12.39      2           14             0        12       0       383       4       2       4.26     0.0    0   51    2
    14397  L  1998  081   6:05:39   8    15.61      3           17             0        11       0       267       5       2       2.39     0.0    0   33    2
    14397  L  1998  081   6:05:57  14    31.25      1            8            11        11       1       187       2       2       2.07     3.5   22   28    2
    14397  L  1998  081   6:06:02  16    39.38      3           20             0        11       0       197       6       2       3.02     0.0    0   40    2
    14397  L  1998  081   6:07:03  23    88.47      3           17            14        13       3       134       5       2       2.40     1.5   12   33    2
    14397  L  1998  081   6:07:39  11    22.09      3           17             0        11       0       169       5       2       1.09     0.0    0    7    2
    14397  L  1998  081   6:08:03   3     8.76      2           14             0        11       0       242       4       2       0.97     0.0    0    3    2
    14397  L  1998  081   6:08:09   1     6.95      2           14             0        11       0       360       4       2       1.85     0.0    0   24    2
    14397  L  1998  081   6:08:09   1     6.95      2           14             0        11       0       275       4       2       0.99     0.0    0    4    2
    14397  L  1998  081   6:08:09   1     6.95      2           11             0        11       0       368       3       2       1.95     0.0    0   26    2
    14398  L  1998  081   6:08:22   2     7.80      2           14             0        11       0       265       4       2       1.05     0.0    0    5    2
    14398  L  1998  081   6:08:27   4     9.83      1            8             0        15       0       238       2       2       1.07     0.0    0    6    2
    14398  L  1998  081   6:08:27   4     9.83      2           14             0        11       0       236       4       2       1.05     0.0    0    5    2
    14398  L  1998  081   6:08:33   6    12.39      1            5             0        12       0       219       1       2       1.14     0.0    0    8    2
    14398  L  1998  081   6:08:39   8    15.61      2           11             0        12       0       193       3       2       1.07     0.0    0    6    2
    14398  L  1998  081   6:08:57  14    31.25      2           14             0        11       0       148       4       2       1.10     0.0    0    7    2
    14398  L  1998  081   6:09:03  16    39.38      2           11            18        12       2       172       3       2       2.11     3.9   23   28    2
    14398  L  1998  081   6:10:21  17    44.21      3           17            10        14       3       130       5       2       1.08     1.1    9    6    2
    14398  L  1998  081   6:10:39  11    22.09      2           14             0        11       0       169       4       2       1.09     0.0    0    7    2
    14398  L  1998  081   6:10:45   9    17.53      2           14             0        11       0       183       4       2       1.05     0.0    0    6    2
    14398  L  1998  081   6:10:45   9    17.53      2           26             0        11       0       186       8       2       1.10     0.0    0    7    2
    14398  L  1998  081   6:10:57   5    11.04      2           14             0        11       0       291       4       2       1.98     0.0    0   26    2
    14399  L  1998  081   6:11:21   2     7.80      2           11             0        11       0       356       3       2       2.09     0.0    0   28    2
    14399  L  1998  081   6:11:27   4     9.83      2           11             0        11       0       232       3       2       1.00     0.0    0    4    2
    14399  L  1998  081   6:11:27   4     9.83      2           11             0        11       0       231       3       2       0.99     0.0    0    4    2
    14399  L  1998  081   6:11:39   8    15.61      2           14             0        11       0       348       4       2       4.44     0.0    0   53    2
    14399  L  1998  081   6:11:45  10    19.68      2           11             0        11       0       313       3       2       4.48     0.0    0   53    2
    14399  L  1998  081   6:11:45  10    19.68      1            8             0        12       0       176       2       2       1.08     0.0    0    6    2
    14399  L  1998  081   6:11:51  12    24.80      2           11             0        15       0       267       3       2       3.94     0.0    0   49    2
    14399  L  1998  081   6:11:57  14    31.25      3           17            15        11       3       185       5       2       2.01     4.3   24   27    2
    14399  L  1998  081   6:12:03  16    39.38      1            8            16        11       1       169       2       2       2.01     3.3   21   27    2
    14399  L  1998  081   6:12:03  16    39.38      2           14             9        13       2       135       4       2       1.07     1.1   10    6    2
    14399  L  1998  081   6:13:03  23    88.47      3           17            17        12       3       160       5       2       3.98     2.9   20   49    2
    14399  L  1998  081   6:13:39  11    22.09      3           17             0        11       0       169       5       2       1.09     0.0    0    7    2
    14399  L  1998  081   6:13:51   7    13.91      2           14             0        12       0       207       4       2       1.12     0.0    0    8    2
    14399  L  1998  081   6:14:09   1     6.95      2           14             0        11       0       300       4       2       1.22     0.0    0   10    2
    14400  L  1998  081   6:14:45  10    19.68      2           11             0        11       0       298       3       2       3.99     0.0    0   49    2
    14400  L  1998  081   6:14:45  10    19.68      1            8             0        11       0       176       2       2       1.08     0.0    0    6    2
    14400  L  1998  081   6:14:57  14    31.25      1            8             0        11       0       151       2       2       1.16     0.0    0    9    2
    14400  L  1998  081   6:15:03  16    39.38      3           17             0        13       0       134       5       2       1.04     0.0    0    5    2
    14400  L  1998  081   6:15:03  16    39.38      2           14             0        11       0       223       4       2       4.13     0.0    0   50    2
    14400  L  1998  081   6:15:15  20    62.54      2           14             8        11       2       114       4       2       1.02     0.7    4    5    2
    14400  L  1998  081   6:16:09  21    70.20      2           11            16        13       2       108       3       2       0.96     0.9    7    3    2
    14400  L  1998  081   6:16:45   9    17.53      3           17             0        12       0       184       5       2       1.07     0.0    0    6    2
    14400  L  1998  081   6:16:52   7    13.91      1            8             0        11       0       216       2       2       1.25     0.0    0   11    2
    14400  L  1998  081   6:17:03   3     8.76      1            8             0        11       0       271       2       2       1.27     0.0    0   12    2
