1994 358 22:36   -2.18  -14.85    0.35
1994 358 22:48   -2.09  -15.12    0.35
1994 358 23:00   -2.00  -15.39    0.35
1994 358 23:12   -1.91  -15.65    0.35
1994 358 23:24   -1.81  -15.91    0.34
1994 358 23:36   -1.72  -16.17    0.34
1994 358 23:48   -1.63  -16.43    0.34
1994 359 00:00   -1.53  -16.68    0.33
1994 359 00:12   -1.44  -16.93    0.33
1994 359 00:24   -1.35  -17.17    0.33
1994 359 00:36   -1.25  -17.42    0.32
1994 359 00:48   -1.16  -17.66    0.32
1994 359 01:00   -1.07  -17.90    0.32
1994 359 01:12   -0.97  -18.13    0.31
1994 359 01:24   -0.88  -18.37    0.31
1994 359 01:36   -0.78  -18.60    0.31
1994 359 01:48   -0.69  -18.83    0.30
1994 359 02:00   -0.60  -19.05    0.30
1994 359 02:12   -0.50  -19.28    0.30
1994 359 02:24   -0.41  -19.50    0.29
1994 359 02:36   -0.31  -19.72    0.29
1994 359 02:48   -0.22  -19.94    0.29
1994 359 03:00   -0.13  -20.16    0.28
1994 359 03:12   -0.03  -20.37    0.28
1994 359 03:24    0.06  -20.58    0.28
1994 359 03:36    0.15  -20.79    0.27
1994 359 03:48    0.25  -21.00    0.27
1994 359 04:00    0.34  -21.21    0.26
1994 359 04:12    0.44  -21.42    0.26
1994 359 04:24    0.53  -21.62    0.26
1994 359 04:36    0.62  -21.82    0.25
1994 359 04:48    0.72  -22.02    0.25
1994 359 05:00    0.81  -22.22    0.24
1994 359 05:12    0.90  -22.42    0.24
1994 359 05:24    0.99  -22.62    0.24
1994 359 05:36    1.09  -22.81    0.23
1994 359 05:48    1.18  -23.00    0.23
1994 359 06:00    1.27  -23.19    0.22
1994 359 06:12    1.36  -23.38    0.22
1994 359 06:24    1.46  -23.57    0.22
1994 359 06:36    1.55  -23.76    0.21
1994 359 06:48    1.64  -23.95    0.21
1994 359 07:00    1.73  -24.13    0.20
1994 359 07:12    1.82  -24.31    0.20
1994 359 07:24    1.91  -24.50    0.20
1994 359 07:36    2.01  -24.68    0.19
1994 359 07:48    2.10  -24.86    0.19
1994 359 08:00    2.19  -25.03    0.18
1994 359 08:12    2.28  -25.21    0.18
1994 359 08:24    2.37  -25.39    0.18
1994 359 08:36    2.46  -25.56    0.17
1994 359 08:48    2.55  -25.73    0.17
1994 359 09:00    2.64  -25.91    0.16
1994 359 09:12    2.73  -26.08    0.16
1994 359 09:24    2.82  -26.25    0.16
1994 359 09:36    2.91  -26.41    0.15
1994 359 09:48    3.00  -26.58    0.15
1994 359 10:00    3.09  -26.75    0.14
1994 359 10:12    3.18  -26.91    0.14
1994 359 10:24    3.27  -27.08    0.13
1994 359 10:36    3.35  -27.24    0.13
1994 359 10:48    3.44  -27.40    0.13
1994 359 11:00    3.53  -27.57    0.12
1994 359 11:12    3.62  -27.73    0.12
1994 359 11:24    3.71  -27.89    0.11
1994 359 11:36    3.79  -28.04    0.11
1994 359 11:48    3.88  -28.20    0.10
1994 359 12:00    3.97  -28.36    0.10
1994 359 12:12    4.06  -28.51    0.10
1994 359 12:24    4.14  -28.67    0.09
1994 359 12:36    4.23  -28.82    0.09
1994 359 12:48    4.32  -28.98    0.08
1994 359 13:00    4.40  -29.13    0.08
1994 359 13:12    4.49  -29.28    0.07
1994 359 13:24    4.58  -29.43    0.07
1994 359 13:36    4.66  -29.58    0.07
1994 359 13:48    4.75  -29.73    0.06
1994 359 14:00    4.83  -29.87    0.06
1994 359 14:12    4.92  -30.02    0.05
1994 359 14:24    5.00  -30.17    0.05
1994 359 14:36    5.09  -30.31    0.04
1994 359 14:48    5.17  -30.46    0.04
1994 359 15:00    5.26  -30.60    0.04
1994 359 15:12    5.34  -30.74    0.03
1994 359 15:24    5.43  -30.89    0.03
1994 359 15:36    5.51  -31.03    0.02
1994 359 15:48    5.60  -31.17    0.02
1994 359 16:00    5.68  -31.31    0.01
1994 359 16:12    5.76  -31.45    0.01
1994 359 16:24    5.85  -31.59    0.01
1994 359 16:36    5.93  -31.72    0.00
1994 359 16:48    6.01  -31.86   -0.00
1994 359 17:00    6.10  -32.00   -0.01
1994 359 17:12    6.18  -32.13   -0.01
1994 359 17:24    6.26  -32.27   -0.02
1994 359 17:36    6.34  -32.40   -0.02
1994 359 17:48    6.42  -32.53   -0.02
1994 359 18:00    6.51  -32.67   -0.03
1994 359 18:12    6.59  -32.80   -0.03
1994 359 18:24    6.67  -32.93   -0.04
1994 359 18:36    6.75  -33.06   -0.04
1994 359 18:48    6.83  -33.19   -0.05
1994 359 19:00    6.91  -33.32   -0.05
1994 359 19:12    6.99  -33.45   -0.05
1994 359 19:24    7.07  -33.58   -0.06
1994 359 19:36    7.16  -33.71   -0.06
1994 359 19:48    7.24  -33.83   -0.07
1994 359 20:00    7.32  -33.96   -0.07
1994 359 20:12    7.40  -34.09   -0.08
1994 359 20:24    7.47  -34.21   -0.08
1994 359 20:36    7.55  -34.34   -0.08
1994 359 20:48    7.63  -34.46   -0.09
1994 359 21:00    7.71  -34.58   -0.09
1994 359 21:12    7.79  -34.71   -0.10
1994 359 21:24    7.87  -34.83   -0.10
1994 359 21:36    7.95  -34.95   -0.11
1994 359 21:48    8.03  -35.07   -0.11
1994 359 22:00    8.11  -35.19   -0.12
1994 359 22:12    8.18  -35.31   -0.12
1994 359 22:24    8.26  -35.43   -0.12
1994 359 22:36    8.34  -35.55   -0.13
1994 359 22:48    8.42  -35.67   -0.13
1994 359 23:00    8.50  -35.79   -0.14
1994 359 23:12    8.57  -35.90   -0.14
1994 359 23:24    8.65  -36.02   -0.15
1994 359 23:36    8.73  -36.14   -0.15
1994 359 23:48    8.80  -36.25   -0.15
1994 360 00:00    8.88  -36.37   -0.16
1994 360 00:12    8.96  -36.50   -0.17
1994 360 00:24    9.04  -36.61   -0.18
1994 360 00:36    9.11  -36.72   -0.18
1994 360 00:48    9.19  -36.84   -0.19
1994 360 01:00    9.27  -36.95   -0.19
1994 360 01:12    9.34  -37.06   -0.19
1994 360 01:24    9.42  -37.17   -0.20
1994 360 01:36    9.49  -37.29   -0.20
1994 360 01:48    9.57  -37.40   -0.21
1994 360 02:00    9.64  -37.51   -0.21
1994 360 02:12    9.72  -37.62   -0.22
1994 360 02:24    9.79  -37.73   -0.22
1994 360 02:36    9.87  -37.83   -0.22
1994 360 02:48    9.94  -37.94   -0.23
1994 360 03:00   10.01  -38.05   -0.23
1994 360 03:12   10.09  -38.16   -0.24
1994 360 03:24   10.16  -38.27   -0.24
1994 360 03:36   10.23  -38.37   -0.25
1994 360 03:48   10.31  -38.48   -0.25
1994 360 04:00   10.38  -38.58   -0.26
1994 360 04:12   10.45  -38.69   -0.26
1994 360 04:24   10.53  -38.79   -0.26
1994 360 04:36   10.60  -38.90   -0.27
1994 360 04:48   10.67  -39.00   -0.27
1994 360 05:00   10.74  -39.11   -0.28
1994 360 05:12   10.82  -39.21   -0.28
1994 360 05:24   10.89  -39.31   -0.29
1994 360 05:36   10.96  -39.41   -0.29
1994 360 05:48   11.03  -39.52   -0.29
1994 360 06:00   11.10  -39.62   -0.30
1994 360 06:12   11.18  -39.72   -0.30
1994 360 06:24   11.25  -39.82   -0.31
1994 360 06:36   11.32  -39.92   -0.31
1994 360 06:48   11.39  -40.02   -0.32
1994 360 07:00   11.46  -40.12   -0.32
1994 360 07:12   11.53  -40.22   -0.32
1994 360 07:24   11.60  -40.32   -0.33
1994 360 07:36   11.67  -40.41   -0.33
1994 360 07:48   11.74  -40.51   -0.34
1994 360 08:00   11.81  -40.61   -0.34
1994 360 08:12   11.88  -40.71   -0.35
1994 360 08:24   11.95  -40.80   -0.35
1994 360 08:36   12.02  -40.90   -0.36
1994 360 08:48   12.09  -41.00   -0.36
1994 360 09:00   12.16  -41.09   -0.36
1994 360 09:12   12.23  -41.19   -0.37
1994 360 09:24   12.29  -41.28   -0.37
1994 360 09:36   12.36  -41.38   -0.38
1994 360 09:48   12.43  -41.47   -0.38
1994 360 10:00   12.50  -41.56   -0.39
1994 360 10:12   12.57  -41.66   -0.39
1994 360 10:24   12.64  -41.75   -0.39
1994 360 10:36   12.70  -41.84   -0.40
1994 360 10:48   12.77  -41.93   -0.40
1994 360 11:00   12.84  -42.03   -0.41
1994 360 11:12   12.91  -42.12   -0.41
1994 360 11:24   12.97  -42.21   -0.42
1994 360 11:36   13.04  -42.30   -0.42
1994 360 11:48   13.11  -42.39   -0.42
1994 360 12:00   13.17  -42.48   -0.43
1994 360 12:12   13.24  -42.57   -0.43
1994 360 12:24   13.31  -42.66   -0.44
1994 360 12:36   13.37  -42.75   -0.44
1994 360 12:48   13.44  -42.84   -0.45
1994 360 13:00   13.51  -42.93   -0.45
1994 360 13:12   13.57  -43.02   -0.46
1994 360 13:24   13.64  -43.10   -0.46
1994 360 13:36   13.70  -43.19   -0.46
1994 360 13:48   13.77  -43.28   -0.47
1994 360 14:00   13.83  -43.37   -0.47
1994 360 14:12   13.90  -43.45   -0.48
1994 360 14:24   13.96  -43.54   -0.48
1994 360 14:36   14.03  -43.63   -0.49
1994 360 14:48   14.09  -43.71   -0.49
1994 360 15:00   14.16  -43.80   -0.49
1994 360 15:12   14.22  -43.88   -0.50
1994 360 15:24   14.29  -43.97   -0.50
1994 360 15:36   14.35  -44.05   -0.51
1994 360 15:48   14.41  -44.14   -0.51
1994 360 16:00   14.48  -44.22   -0.52
1994 360 16:12   14.54  -44.31   -0.52
1994 360 16:24   14.60  -44.39   -0.53
1994 360 16:36   14.67  -44.47   -0.53
1994 360 16:48   14.73  -44.56   -0.53
1994 360 17:00   14.79  -44.64   -0.54
1994 360 17:12   14.86  -44.72   -0.54
1994 360 17:24   14.92  -44.80   -0.55
1994 360 17:36   14.98  -44.88   -0.55
1994 360 17:48   15.04  -44.97   -0.56
1994 360 18:00   15.10  -45.05   -0.56
1994 360 18:12   15.17  -45.13   -0.57
1994 360 18:24   15.23  -45.21   -0.57
1994 360 18:36   15.29  -45.29   -0.57
1994 360 18:48   15.35  -45.37   -0.58
1994 360 19:00   15.41  -45.45   -0.58
1994 360 19:12   15.47  -45.53   -0.59
1994 360 19:24   15.54  -45.61   -0.59
1994 360 19:36   15.60  -45.69   -0.60
1994 360 19:48   15.66  -45.77   -0.60
1994 360 20:00   15.72  -45.85   -0.61
1994 360 20:12   15.78  -45.93   -0.61
1994 360 20:24   15.84  -46.01   -0.61
1994 360 20:36   15.90  -46.08   -0.62
1994 360 20:48   15.96  -46.16   -0.62
1994 360 21:00   16.02  -46.24   -0.63
1994 360 21:12   16.08  -46.32   -0.63
1994 360 21:24   16.14  -46.40   -0.64
1994 360 21:36   16.20  -46.47   -0.64
1994 360 21:48   16.26  -46.55   -0.65
1994 360 22:00   16.32  -46.63   -0.65
1994 360 22:12   16.38  -46.70   -0.66
1994 360 22:24   16.43  -46.78   -0.66
1994 360 22:36   16.49  -46.86   -0.66
1994 360 22:48   16.55  -46.93   -0.67
1994 360 23:00   16.61  -47.01   -0.67
1994 360 23:12   16.67  -47.08   -0.68
1994 360 23:24   16.73  -47.16   -0.68
1994 360 23:36   16.78  -47.23   -0.69
1994 360 23:48   16.84  -47.31   -0.69
1994 361 00:00   16.90  -47.38   -0.70
1994 361 00:12   16.96  -47.46   -0.70
1994 361 00:24   17.01  -47.53   -0.71
1994 361 00:36   17.07  -47.61   -0.71
1994 361 00:48   17.13  -47.68   -0.72
1994 361 01:00   17.19  -47.76   -0.72
1994 361 01:12   17.24  -47.83   -0.73
1994 361 01:24   17.30  -47.90   -0.73
1994 361 01:36   17.36  -47.98   -0.74
1994 361 01:48   17.41  -48.05   -0.74
1994 361 02:00   17.47  -48.13   -0.75
1994 361 02:12   17.52  -48.20   -0.75
1994 361 02:24   17.58  -48.27   -0.76
1994 361 02:36   17.64  -48.35   -0.76
1994 361 02:48   17.69  -48.42   -0.77
1994 361 03:00   17.75  -48.49   -0.77
1994 361 03:12   17.80  -48.57   -0.78
1994 361 03:24   17.86  -48.64   -0.78
1994 361 03:36   17.91  -48.71   -0.79
1994 361 03:48   17.97  -48.78   -0.79
1994 361 04:00   18.02  -48.86   -0.80
1994 361 04:12   18.08  -48.93   -0.80
1994 361 04:24   18.13  -49.00   -0.81
1994 361 04:36   18.19  -49.07   -0.81
1994 361 04:48   18.24  -49.15   -0.82
1994 361 05:00   18.29  -49.22   -0.82
1994 361 05:12   18.35  -49.29   -0.83
1994 361 05:24   18.40  -49.37   -0.83
1994 361 05:36   18.46  -49.44   -0.84
1994 361 05:48   18.51  -49.51   -0.84
1994 361 06:00   18.56  -49.58   -0.85
1994 361 06:12   18.62  -49.66   -0.85
1994 361 06:24   18.67  -49.73   -0.86
1994 361 06:36   18.72  -49.80   -0.87
1994 361 06:48   18.78  -49.88   -0.87
1994 361 07:00   18.83  -49.95   -0.88
1994 361 07:12   18.88  -50.02   -0.88
1994 361 07:24   18.93  -50.10   -0.89
1994 361 07:36   18.99  -50.17   -0.89
1994 361 07:48   19.04  -50.24   -0.90
1994 361 08:00   19.09  -50.32   -0.91
1994 361 08:12   19.14  -50.39   -0.91
1994 361 08:24   19.20  -50.47   -0.92
1994 361 08:36   19.25  -50.54   -0.93
1994 361 08:48   19.30  -50.62   -0.93
1994 361 09:00   19.35  -50.70   -0.94
1994 361 09:12   19.41  -50.77   -0.95
1994 361 09:24   19.46  -50.85   -0.95
1994 361 09:36   19.51  -50.93   -0.96
1994 361 09:48   19.56  -51.01   -0.97
1994 361 10:00   19.62  -51.08   -0.97
1994 361 10:12   19.67  -51.16   -0.98
1994 361 10:24   19.72  -51.24   -0.99
1994 361 10:36   19.78  -51.32   -1.00
1994 361 10:48   19.83  -51.41   -1.01
1994 361 11:00   19.88  -51.49   -1.01
1994 361 11:12   19.94  -51.57   -1.02
1994 361 11:24   19.99  -51.66   -1.03
1994 361 11:36   20.05  -51.74   -1.04
1994 361 11:48   20.11  -51.83   -1.05
1994 361 12:00   20.16  -51.92   -1.06
1994 361 12:12   20.22  -52.00   -1.07
1994 361 12:24   20.28  -52.09   -1.08
1994 361 12:36   20.34  -52.19   -1.09
1994 361 12:48   20.41  -52.28   -1.10
1994 361 13:00   20.47  -52.37   -1.11
1994 361 13:12   20.54  -52.47   -1.12
1994 361 13:24   20.61  -52.56   -1.13
1994 361 13:36   20.68  -52.66   -1.15
1994 361 13:48   20.75  -52.76   -1.16
1994 361 14:00   20.83  -52.85   -1.17
1994 361 14:12   20.91  -52.95   -1.18
1994 361 14:24   20.99  -53.05   -1.20
1994 361 14:36   21.07  -53.15   -1.21
1994 361 14:48   21.16  -53.24   -1.22
1994 361 15:00   21.25  -53.34   -1.24
1994 361 15:12   21.35  -53.44   -1.25
1994 361 15:24   21.44  -53.53   -1.27
1994 361 15:36   21.54  -53.63   -1.28
1994 361 15:48   21.64  -53.72   -1.29
1994 361 16:00   21.74  -53.81   -1.31
1994 361 16:12   21.84  -53.90   -1.32
1994 361 16:24   21.94  -53.99   -1.33
1994 361 16:36   22.05  -54.08   -1.35
1994 361 16:48   22.15  -54.17   -1.36
1994 361 17:00   22.26  -54.25   -1.37
1994 361 17:12   22.37  -54.34   -1.39
1994 361 17:24   22.48  -54.42   -1.40
1994 361 17:36   22.59  -54.50   -1.41
1994 361 17:48   22.70  -54.58   -1.42
1994 361 18:00   22.81  -54.66   -1.44
1994 361 18:12   22.92  -54.74   -1.45
1994 361 18:24   23.03  -54.82   -1.46
1994 361 18:36   23.14  -54.90   -1.47
1994 361 18:48   23.25  -54.97   -1.48
1994 361 19:00   23.37  -55.05   -1.50
1994 361 19:12   23.48  -55.12   -1.51
1994 361 19:24   23.59  -55.20   -1.52
1994 361 19:36   23.71  -55.27   -1.53
1994 361 19:48   23.82  -55.34   -1.54
1994 361 20:00   23.93  -55.41   -1.55
1994 361 20:12   24.05  -55.49   -1.57
1994 361 20:24   24.16  -55.56   -1.58
1994 361 20:36   24.27  -55.63   -1.59
1994 361 20:48   24.39  -55.69   -1.60
1994 361 21:00   24.50  -55.76   -1.61
1994 361 21:12   24.61  -55.83   -1.62
1994 361 21:24   24.73  -55.90   -1.63
1994 361 21:36   24.84  -55.96   -1.64
1994 361 21:48   24.96  -56.03   -1.66
1994 361 22:00   25.07  -56.10   -1.67
1994 361 22:12   25.18  -56.16   -1.68
1994 361 22:24   25.30  -56.23   -1.69
1994 361 22:36   25.41  -56.29   -1.70
1994 361 22:48   25.53  -56.36   -1.71
1994 361 23:00   25.64  -56.42   -1.72
1994 361 23:12   25.75  -56.48   -1.73
1994 361 23:24   25.87  -56.54   -1.74
1994 361 23:36   25.98  -56.61   -1.75
1994 361 23:48   26.10  -56.67   -1.76
1994 362 00:00   26.21  -56.73   -1.77
1994 362 00:12   26.32  -56.79   -1.78
1994 362 00:24   26.44  -56.85   -1.79
1994 362 00:36   26.55  -56.91   -1.80
1994 362 00:48   26.66  -56.97   -1.81
1994 362 01:00   26.78  -57.03   -1.82
1994 362 01:12   26.89  -57.09   -1.83
1994 362 01:24   27.00  -57.15   -1.84
1994 362 01:36   27.12  -57.21   -1.85
1994 362 01:48   27.23  -57.27   -1.86
1994 362 02:00   27.34  -57.32   -1.87
1994 362 02:12   27.46  -57.38   -1.88
1994 362 02:24   27.57  -57.44   -1.89
1994 362 02:36   27.68  -57.50   -1.90
1994 362 02:48   27.79  -57.55   -1.91
1994 362 03:00   27.91  -57.61   -1.92
1994 362 03:12   28.02  -57.66   -1.93
1994 362 03:24   28.13  -57.72   -1.94
1994 362 03:36   28.24  -57.78   -1.95
1994 362 03:48   28.36  -57.83   -1.96
1994 362 04:00   28.47  -57.89   -1.97
1994 362 04:12   28.58  -57.94   -1.98
1994 362 04:24   28.69  -58.00   -1.99
1994 362 04:36   28.80  -58.05   -2.00
1994 362 04:48   28.92  -58.10   -2.01
1994 362 05:00   29.03  -58.16   -2.02
1994 362 05:12   29.14  -58.21   -2.03
1994 362 05:24   29.25  -58.26   -2.04
1994 362 05:36   29.36  -58.32   -2.05
1994 362 05:48   29.47  -58.37   -2.06
1994 362 06:00   29.59  -58.42   -2.07
1994 362 06:12   29.70  -58.47   -2.08
1994 362 06:24   29.81  -58.53   -2.08
1994 362 06:36   29.92  -58.58   -2.09
1994 362 06:48   30.03  -58.63   -2.10
1994 362 07:00   30.14  -58.68   -2.11
1994 362 07:12   30.25  -58.73   -2.12
1994 362 07:24   30.36  -58.78   -2.13
1994 362 07:36   30.47  -58.83   -2.14
1994 362 07:48   30.58  -58.88   -2.15
1994 362 08:00   30.69  -58.93   -2.16
1994 362 08:12   30.80  -58.98   -2.17
1994 362 08:24   30.91  -59.03   -2.18
1994 362 08:36   31.02  -59.08   -2.19
1994 362 08:48   31.13  -59.13   -2.20
1994 362 09:00   31.24  -59.18   -2.20
1994 362 09:12   31.35  -59.23   -2.21
1994 362 09:24   31.46  -59.28   -2.22
1994 362 09:36   31.57  -59.33   -2.23
1994 362 09:48   31.68  -59.38   -2.24
1994 362 10:00   31.79  -59.43   -2.25
1994 362 10:12   31.90  -59.47   -2.26
1994 362 10:24   32.01  -59.52   -2.27
1994 362 10:36   32.12  -59.57   -2.28
1994 362 10:48   32.23  -59.62   -2.29
1994 362 11:00   32.34  -59.66   -2.29
1994 362 11:12   32.45  -59.71   -2.30
1994 362 11:24   32.56  -59.76   -2.31
1994 362 11:36   32.66  -59.80   -2.32
1994 362 11:48   32.77  -59.85   -2.33
1994 362 12:00   32.88  -59.90   -2.34
1994 362 12:12   32.99  -59.94   -2.35
1994 362 12:24   33.10  -59.99   -2.36
1994 362 12:36   33.21  -60.04   -2.37
1994 362 12:48   33.31  -60.08   -2.37
1994 362 13:00   33.42  -60.13   -2.38
1994 362 13:12   33.53  -60.17   -2.39
1994 362 13:24   33.64  -60.22   -2.40
1994 362 13:36   33.75  -60.26   -2.41
1994 362 13:48   33.85  -60.31   -2.42
1994 362 14:00   33.96  -60.35   -2.43
1994 362 14:12   34.07  -60.40   -2.44
1994 362 14:24   34.18  -60.44   -2.44
1994 362 14:36   34.28  -60.49   -2.45
1994 362 14:48   34.39  -60.53   -2.46
1994 362 15:00   34.50  -60.57   -2.47
1994 362 15:12   34.60  -60.62   -2.48
1994 362 15:24   34.71  -60.66   -2.49
1994 362 15:36   34.82  -60.70   -2.50
1994 362 15:48   34.93  -60.75   -2.51
1994 362 16:00   35.03  -60.79   -2.51
1994 362 16:12   35.14  -60.83   -2.52
1994 362 16:24   35.24  -60.88   -2.53
1994 362 16:36   35.35  -60.92   -2.54
1994 362 16:48   35.46  -60.96   -2.55
1994 362 17:00   35.56  -61.01   -2.56
1994 362 17:12   35.67  -61.05   -2.57
1994 362 17:24   35.78  -61.09   -2.57
1994 362 17:36   35.88  -61.13   -2.58
1994 362 17:48   35.99  -61.17   -2.59
1994 362 18:00   36.09  -61.22   -2.60
1994 362 18:12   36.20  -61.26   -2.61
1994 362 18:24   36.30  -61.30   -2.62
1994 362 18:36   36.41  -61.34   -2.62
1994 362 18:48   36.51  -61.38   -2.63
1994 362 19:00   36.62  -61.42   -2.64
1994 362 19:12   36.73  -61.46   -2.65
1994 362 19:24   36.83  -61.50   -2.66
1994 362 19:36   36.94  -61.54   -2.67
1994 362 19:48   37.04  -61.58   -2.68
1994 362 20:00   37.14  -61.63   -2.68
1994 362 20:12   37.25  -61.67   -2.69
1994 362 20:24   37.35  -61.71   -2.70
1994 362 20:36   37.46  -61.75   -2.71
1994 362 20:48   37.56  -61.79   -2.72
1994 362 21:00   37.67  -61.83   -2.73
1994 362 21:12   37.77  -61.86   -2.73
1994 362 21:24   37.88  -61.90   -2.74
1994 362 21:36   37.98  -61.94   -2.75
1994 362 21:48   38.08  -61.98   -2.76
1994 362 22:00   38.19  -62.02   -2.77
1994 362 22:12   38.29  -62.06   -2.78
1994 362 22:24   38.40  -62.10   -2.78
1994 362 22:36   38.50  -62.14   -2.79
1994 362 22:48   38.60  -62.18   -2.80
1994 362 23:00   38.71  -62.22   -2.81
1994 362 23:12   38.81  -62.25   -2.82
1994 362 23:24   38.91  -62.29   -2.82
1994 362 23:36   39.02  -62.33   -2.83
1994 362 23:48   39.12  -62.37   -2.84
1994 363 00:00   39.22  -62.41   -2.85
1994 363 00:12   39.32  -62.44   -2.86
1994 363 00:24   39.43  -62.48   -2.87
1994 363 00:36   39.53  -62.52   -2.87
1994 363 00:48   39.63  -62.56   -2.88
1994 363 01:00   39.73  -62.59   -2.89
1994 363 01:12   39.84  -62.63   -2.90
1994 363 01:24   39.94  -62.67   -2.91
1994 363 01:36   40.04  -62.70   -2.91
1994 363 01:48   40.14  -62.74   -2.92
1994 363 02:00   40.25  -62.78   -2.93
1994 363 02:12   40.35  -62.81   -2.94
1994 363 02:24   40.45  -62.85   -2.95
1994 363 02:36   40.55  -62.89   -2.95
1994 363 02:48   40.65  -62.92   -2.96
1994 363 03:00   40.75  -62.96   -2.97
1994 363 03:12   40.86  -63.00   -2.98
1994 363 03:24   40.96  -63.03   -2.99
1994 363 03:36   41.06  -63.07   -2.99
1994 363 03:48   41.16  -63.10   -3.00
1994 363 04:00   41.26  -63.14   -3.01
1994 363 04:12   41.36  -63.17   -3.02
1994 363 04:24   41.46  -63.21   -3.03
1994 363 04:36   41.56  -63.24   -3.03
1994 363 04:48   41.67  -63.28   -3.04
1994 363 05:00   41.77  -63.32   -3.05
1994 363 05:12   41.87  -63.35   -3.06
1994 363 05:24   41.97  -63.38   -3.07
1994 363 05:36   42.07  -63.42   -3.07
1994 363 05:48   42.17  -63.45   -3.08
1994 363 06:00   42.27  -63.49   -3.09
1994 363 06:12   42.37  -63.52   -3.10
1994 363 06:24   42.47  -63.56   -3.11
1994 363 06:36   42.57  -63.59   -3.11
1994 363 06:48   42.67  -63.63   -3.12
1994 363 07:00   42.77  -63.66   -3.13
1994 363 07:12   42.87  -63.69   -3.14
1994 363 07:24   42.97  -63.73   -3.15
1994 363 07:36   43.07  -63.76   -3.15
1994 363 07:48   43.17  -63.80   -3.16
1994 363 08:00   43.27  -63.83   -3.17
1994 363 08:12   43.37  -63.86   -3.18
1994 363 08:24   43.47  -63.90   -3.18
1994 363 08:36   43.56  -63.93   -3.19
1994 363 08:48   43.66  -63.96   -3.20
1994 363 09:00   43.76  -63.99   -3.21
1994 363 09:12   43.86  -64.03   -3.22
1994 363 09:24   43.96  -64.06   -3.22
1994 363 09:36   44.06  -64.09   -3.23
1994 363 09:48   44.16  -64.13   -3.24
1994 363 10:00   44.26  -64.16   -3.25
1994 363 10:12   44.36  -64.19   -3.25
1994 363 10:24   44.45  -64.22   -3.26
1994 363 10:36   44.55  -64.26   -3.27
1994 363 10:48   44.65  -64.29   -3.28
1994 363 11:00   44.75  -64.32   -3.28
1994 363 11:12   44.85  -64.35   -3.29
1994 363 11:24   44.94  -64.38   -3.30
1994 363 11:36   45.04  -64.42   -3.31
1994 363 11:48   45.14  -64.45   -3.32
1994 363 12:00   45.24  -64.48   -3.32
1994 363 12:12   45.34  -64.51   -3.33
1994 363 12:24   45.43  -64.54   -3.34
1994 363 12:36   45.53  -64.57   -3.35
1994 363 12:48   45.63  -64.60   -3.35
1994 363 13:00   45.73  -64.64   -3.36
1994 363 13:12   45.82  -64.67   -3.37
1994 363 13:24   45.92  -64.70   -3.38
1994 363 13:36   46.02  -64.73   -3.38
1994 363 13:48   46.11  -64.76   -3.39
1994 363 14:00   46.21  -64.79   -3.40
1994 363 14:12   46.31  -64.82   -3.41
1994 363 14:24   46.40  -64.85   -3.41
1994 363 14:36   46.50  -64.88   -3.42
1994 363 14:48   46.60  -64.91   -3.43
1994 363 15:00   46.69  -64.94   -3.44
1994 363 15:12   46.79  -64.97   -3.45
1994 363 15:24   46.89  -65.00   -3.45
1994 363 15:36   46.98  -65.03   -3.46
1994 363 15:48   47.08  -65.06   -3.47
1994 363 16:00   47.18  -65.09   -3.48
1994 363 16:12   47.27  -65.12   -3.48
1994 363 16:24   47.37  -65.15   -3.49
1994 363 16:36   47.46  -65.18   -3.50
1994 363 16:48   47.56  -65.21   -3.51
1994 363 17:00   47.66  -65.24   -3.51
1994 363 17:12   47.75  -65.27   -3.52
1994 363 17:24   47.85  -65.30   -3.53
1994 363 17:36   47.94  -65.33   -3.54
1994 363 17:48   48.04  -65.36   -3.54
1994 363 18:00   48.13  -65.39   -3.55
1994 363 18:12   48.23  -65.42   -3.56
1994 363 18:24   48.32  -65.45   -3.56
1994 363 18:36   48.42  -65.47   -3.57
1994 363 18:48   48.51  -65.50   -3.58
1994 363 19:00   48.61  -65.53   -3.59
1994 363 19:12   48.70  -65.56   -3.59
1994 363 19:24   48.80  -65.59   -3.60
1994 363 19:36   48.89  -65.62   -3.61
1994 363 19:48   48.99  -65.65   -3.62
1994 363 20:00   49.08  -65.67   -3.62
1994 363 20:12   49.18  -65.70   -3.63
1994 363 20:24   49.27  -65.73   -3.64
1994 363 20:36   49.36  -65.76   -3.65
1994 363 20:48   49.46  -65.79   -3.65
1994 363 21:00   49.55  -65.81   -3.66
1994 363 21:12   49.65  -65.84   -3.67
1994 363 21:24   49.74  -65.87   -3.68
1994 363 21:36   49.83  -65.90   -3.68
1994 363 21:48   49.93  -65.93   -3.69
1994 363 22:00   50.02  -65.95   -3.70
1994 363 22:12   50.12  -65.98   -3.71
1994 363 22:24   50.21  -66.01   -3.71
1994 363 22:36   50.30  -66.04   -3.72
1994 363 22:48   50.40  -66.06   -3.73
1994 363 23:00   50.49  -66.09   -3.73
1994 363 23:12   50.58  -66.12   -3.74
1994 363 23:24   50.68  -66.14   -3.75
1994 363 23:36   50.77  -66.17   -3.76
1994 363 23:48   50.86  -66.20   -3.76
1994 364 00:00   50.95  -66.22   -3.77
1994 364 00:12   51.05  -66.25   -3.78
1994 364 00:24   51.14  -66.28   -3.79
1994 364 00:36   51.23  -66.30   -3.79
