 STICS SELECTED RATES
 Run time  12:16:44    6-DEC-99
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19990411_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 Time shown is the START time for each interval
 
 YEAR DOY HR:MN:SC   SPEED     UNCER           H            He2            He1            BR0            BR1            BR2          FSR12          FSR34          FSR56             O1             O6             07     
    0   0  0:00:00     0.0       0.0    0.2000000E+01  0.1035085E+05  0.2173913E-01  0.2173913E-01  0.0000000E+00  0.2369565E+01  0.2530435E+02  0.3943478E+02  0.4065217E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  3:59:30   517.9      55.6    0.3333333E+00  0.2166667E+00  0.5000000E-01  0.0000000E+00  0.1666667E-01  0.6833333E+00  0.2233333E+02  0.3233333E+02  0.2168333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:02:34   512.2      53.5    0.3333334E-01  0.3333334E-01  0.3333334E-01  0.0000000E+00  0.1666667E-01  0.1333333E+00  0.2243333E+02  0.3030000E+02  0.1783333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:05:37   503.7      55.4    0.3333334E-01  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.1000000E+00  0.2241667E+02  0.2973333E+02  0.1745000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:08:41   505.3      45.6    0.4500000E+00  0.1833333E+00  0.6666667E-01  0.0000000E+00  0.0000000E+00  0.8166667E+00  0.2326667E+02  0.3336666E+02  0.2461667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:11:44   504.3      49.4    0.6666667E+00  0.2333333E+00  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1066667E+01  0.2370000E+02  0.3396667E+02  0.2683333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:14:48   502.4      46.9    0.4232600E+04  0.2666667E+00  0.3333334E-01  0.0000000E+00  0.3333334E-01  0.4666667E+00  0.2193333E+02  0.3050000E+02  0.1850000E+02  0.1666667E-01  0.0000000E+00  0.0000000E+00
 1999 101  4:17:52   502.5      45.1    0.2000000E+00  0.1833333E+00  0.1666667E-01  0.1666667E-01  0.0000000E+00  0.5000000E+00  0.2426667E+02  0.3270000E+02  0.2350000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:20:55     0.0       0.0    0.1266667E+01  0.1026167E+03  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1650000E+01  0.3000000E+02  0.3533333E+02  0.2898333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:23:59   497.6      55.4    0.1683333E+01  0.3000000E+00  0.5000000E-01  0.1666667E-01  0.0000000E+00  0.2133333E+01  0.3090000E+02  0.3550000E+02  0.3276667E+02  0.0000000E+00  0.1666667E-01  0.0000000E+00
 1999 101  4:27:03   494.4      61.2    0.1250000E+01  0.2500000E+00  0.5000000E-01  0.3333334E-01  0.0000000E+00  0.1633333E+01  0.3153333E+02  0.3780000E+02  0.2686667E+02  0.0000000E+00  0.1666667E-01  0.0000000E+00
 1999 101  4:30:06   482.4      62.5    0.4500000E+00  0.1000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.6333333E+00  0.2470000E+02  0.3226667E+02  0.1943333E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:33:10   505.3      51.0    0.1666667E-01  0.6666667E-01  0.1666667E-01  0.0000000E+00  0.0000000E+00  0.1666667E+00  0.2108333E+02  0.2943333E+02  0.1721667E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
 1999 101  4:36:13   506.0      63.4    0.0000000E+00  0.8333334E-01  0.3333334E-01  0.0000000E+00  0.0000000E+00  0.1166667E+00  0.2080000E+02  0.3031667E+02  0.1760000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00
